split,label,internal_label,f1_score
val,NORM,Normal,1.0
val,AMI,Anterior,1.0
val,IMI,Inferior,0.9967213114754099
val,Lateral-involved MI,Lateral,0.9962546816479401
test,NORM,Normal,0.8708487084870848
test,AMI,Anterior,0.8654970760233918
test,IMI,Inferior,0.8865979381443299
test,Lateral-involved MI,Lateral,0.9239130434782609
