split,label,internal_label,f1_score,sensitivity,specificity,auc,support
val,NORM,Normal,0.9053018372703412,0.8578392359729408,0.8794987146529563,0.9513562412473134,10052
val,AMI,Anterior,0.5430303030303031,0.6473988439306358,0.959108402822322,0.9368258888349209,692
val,IMI,Inferior,0.5644963144963145,0.7814625850340136,0.9031531531531531,0.9293373589008511,1176
val,Lateral-involved MI,Lateral,0.7807757166947723,0.7443729903536977,0.9830536912751678,0.9687631503700987,1244
test,NORM,Normal,0.8984377086393377,0.8440887193898033,0.8910798122065727,0.9470761761119372,19928
test,AMI,Anterior,0.5728018094430308,0.7319364161849711,0.9542792973449907,0.9509418448519119,1384
test,IMI,Inferior,0.5652423286492687,0.7852589641434263,0.8952872983870968,0.9248918472614915,2510
test,Lateral-involved MI,Lateral,0.7487179487179487,0.7019230769230769,0.9818655024767022,0.9756497979674035,2496
