variant,epoch,train_loss,val_loss,train_loss_cls,val_loss_cls,train_loss_sens,val_loss_sens,train_loss_cons,val_loss_cons,train_loss_sparse,val_loss_sparse,train_loss_div,val_loss_div,train_macro_f1,val_macro_f1,learning_rate,train_f1_Normal,val_f1_Normal,train_f1_Anterior,val_f1_Anterior,train_f1_Inferior,val_f1_Inferior,train_f1_Lateral,val_f1_Lateral
clicnet_counterfactual,15,0.7345789114634196,0.5904356836367074,0.6424050460921393,0.5361394549857805,0.5406199317508273,0.10597291391128372,0.46292099634806316,0.5746752472044813,0.4973633827103509,0.4973267912864685,0.9992192708121406,0.9991906881332397,0.7505508608033576,0.6547438788397952,5e-05,0.7311347121296814,0.8726975476839237,0.7618002195389681,0.4749498997995992,0.7501360914534567,0.5183160196828869,0.7591324200913242,0.7530120481927711
clicnet_counterfactual,16,0.7285072557131449,0.5896293042424021,0.6342165515157911,0.5354228835089958,0.5576431687672933,0.10957867108722365,0.47123597515953913,0.5656913149614025,0.49729484823015,0.4972632825374603,0.9991641081704034,0.9991353750228882,0.7550318341298637,0.6568325438756829,5e-05,0.7271689497716894,0.8703895396349769,0.7601760176017601,0.4877250409165303,0.7515151515151515,0.5123408677578591,0.781267217630854,0.7568747271933653
clicnet_counterfactual,17,0.7185395725568136,0.5668092842922136,0.6231399393081665,0.5087345960979873,0.567145262559255,0.11606037519465814,0.4744351459874047,0.6301196872445451,0.49722825129826864,0.4971906840801239,0.9991066794925266,0.9990752935409546,0.755019462982762,0.6687082581677146,5e-05,0.7261434217955957,0.880448856279672,0.7681318681318682,0.5035577449370553,0.7478354978354979,0.527063969382176,0.7779670641680864,0.763762462071955
clicnet_counterfactual,18,0.719272063838111,0.5887797885446772,0.6254764755566915,0.5264871718129356,0.5462049351798164,0.10742962786695272,0.48426089525222776,0.7317647363993941,0.4971590072578854,0.49712687730789185,0.9990458636813694,0.9990153312683105,0.7646778704574736,0.6615282593406586,5e-05,0.7490084985835694,0.8718172400632462,0.7719491993373827,0.5002683843263553,0.762472885032538,0.5082843399251737,0.7752808988764045,0.7657430730478589
clicnet_counterfactual,19,0.7341598955790202,0.6365128207156014,0.6378805176417033,0.5728105595683443,0.5697442815038893,0.11782796981129176,0.48688255336549546,0.7391850880959301,0.4970970804161496,0.4970649182796478,0.9989854513274299,0.9989551305770874,0.7501249260504587,0.6489500432412632,5e-05,0.7094211123723042,0.8514608122451259,0.7615384615384615,0.5015447991761071,0.7452264048008729,0.48048192771084336,0.7843137254901961,0.7623126338329764
clicnet_counterfactual,20,0.6974055941899617,0.5477235876872741,0.6039705557293362,0.48856404953472377,0.5393003580305311,0.11566488029594035,0.49090753237406415,0.6526805271369931,0.49703632500436573,0.49700650572776794,0.9989268392986721,0.9988948702812195,0.7643020681571713,0.6738180947967818,5e-05,0.7354107648725212,0.886615607091211,0.7780195865070729,0.5260663507109005,0.7611202635914333,0.5201221204551763,0.7826576576576577,0.7624683009298394
clicnet_counterfactual,21,0.7062751902474298,0.6139457649606516,0.6112420339054532,0.5499251484146455,0.543062878979577,0.12474720216714219,0.5153683384259542,0.731761155882638,0.4969798427157932,0.4969518780708313,0.998864950603909,0.9988325834274292,0.7622648737717932,0.6631161052006029,5e-05,0.7402015677491601,0.8635460366526827,0.7673514714047751,0.5188679245283019,0.7551912568306011,0.4961518727552591,0.786315199102636,0.7738985868661679
clicnet_counterfactual,22,0.6968380790286594,0.6571704985268824,0.600382051732805,0.593435538354814,0.556924561659495,0.11177262165098341,0.5161261049906413,0.7520207014354809,0.49692562884754604,0.4968981444835663,0.9988009754816691,0.9987675547599792,0.7667383262901377,0.6485343905945367,5e-05,0.7458006718924972,0.8480450070323488,0.785595567867036,0.4890310786106033,0.7483588621444202,0.493409599602089,0.7871982032565974,0.7636518771331058
clicnet_counterfactual,23,0.7046519361601935,0.6747755500293002,0.6083050754335192,0.6112494326695523,0.5601055171754625,0.0983396450692091,0.5076039799054464,0.7747329800587518,0.49687306178940666,0.4968458116054535,0.9987378840976291,0.9987051486968994,0.7666843850991991,0.6379397665294627,5e-05,0.7511160714285714,0.8412177455862381,0.7683863885839737,0.4616695059625213,0.7679558011049724,0.4874077842788095,0.7792792792792793,0.7614640302902819
clicnet_counterfactual,24,0.6917295991049872,0.5583645737812317,0.5956468855010139,0.49141031721014267,0.5522048523690966,0.10126545220224084,0.5181456771161821,0.837467373395466,0.4968199626604716,0.49679458141326904,0.9986742284562853,0.9986395835876465,0.7679386490379331,0.6735418355313763,5e-05,0.7430830039525692,0.8863697415784667,0.7741935483870968,0.5133689839572193,0.771191135734072,0.5279812481687665,0.7832869080779944,0.7664473684210527
clicnet_counterfactual,25,0.6808290264341567,0.5591597945014237,0.5857595221201579,0.5003029089483292,0.5498506450653076,0.10681431252646323,0.5026137794388665,0.6644471979039811,0.4967698203192817,0.4967418909072876,0.9986052658822802,0.9985678195953369,0.7823944921889116,0.6728008393621583,5e-05,0.7608818541548897,0.882324402997143,0.7965554359526372,0.5326934613077384,0.7737306843267108,0.5115778136779753,0.7984099943214082,0.7646076794657763
clicnet_counterfactual,26,0.6720325464672513,0.5762062458526903,0.5765316674444411,0.5086019713079556,0.5458686070972019,0.10003063723838862,0.5192310439215766,0.8529877427572612,0.4967158410284254,0.49669045209884644,0.9985304583443536,0.9984911680221558,0.7827297601226104,0.6694242808993249,2.5e-05,0.7622259696458684,0.8783974011911208,0.7942794279427943,0.5085118066996156,0.7726269315673289,0.5226781857451404,0.80178671133445,0.768109729961423
clicnet_counterfactual,27,0.6690116123358408,0.5605398663739889,0.5743630486064487,0.4913955235944914,0.5401426153050528,0.10261934511171072,0.5136556188265483,0.878623872859541,0.4966784331533644,0.49666541814804077,0.998473711543613,0.9984560012817383,0.7861406863389906,0.6805131556856439,2.5e-05,0.7561247216035635,0.8888174118151603,0.7991218441273326,0.5220228384991843,0.7809734513274337,0.5421790105804976,0.8083427282976324,0.7690333618477331
clicnet_counterfactual,28,0.6590495445993212,0.5789879837031786,0.5639824432796902,0.5100882582409482,0.5421957773632473,0.10696722790078167,0.5179320594999526,0.8650477338402295,0.49665427260928685,0.496642529964447,0.9984382380379571,0.9984185695648193,0.7834815662604571,0.679040270410673,2.5e-05,0.7579545454545454,0.8828272988039184,0.7900162778079218,0.534375,0.7803532008830022,0.5286318758815233,0.8056022408963586,0.7703269069572506
clicnet_counterfactual,29,0.6691400223308139,0.5455458183775409,0.5734339103433821,0.48157321309217455,0.5540213661723666,0.10125241491324415,0.5070730833212534,0.7779471882749422,0.4966318816608853,0.49662142992019653,0.9984001228544447,0.9983797073364258,0.7861844750315348,0.6832849885197994,2.5e-05,0.7639198218262806,0.8910742918225548,0.7924737133370227,0.5261437908496732,0.7833698030634574,0.5465587044534413,0.8049745618993782,0.7693631669535284
clicnet_counterfactual,30,0.6486008803049723,0.557505522644364,0.5544564008712769,0.49375611887772153,0.5379455243216621,0.10954488975295032,0.508004272778829,0.7569094997378186,0.4966112356715732,0.496601402759552,0.9983604923884074,0.9983409643173218,0.7940265004416339,0.6731019675114932,2.5e-05,0.762119503945885,0.8857541300150182,0.8146528157463094,0.5119825708061002,0.7805417357656164,0.540105467665834,0.8187919463087249,0.75456570155902
clicnet_counterfactual,31,0.6515553055869209,0.5672001058263497,0.5563862183358934,0.49631424753979614,0.544276880423228,0.10436028736099869,0.5158449215359158,0.910019090095214,0.4965921672185262,0.4965820908546448,0.9983232124646505,0.9983047246932983,0.7885348913189559,0.6772856875059892,2.5e-05,0.7596638655462185,0.8859805030430333,0.8072887907233572,0.5065375302663438,0.7825124515771997,0.5510744774801295,0.8046744574290484,0.7655502392344498
clicnet_counterfactual,32,0.6521172409587436,0.5418617024279698,0.5559212950865428,0.4779853412750752,0.5471743149227566,0.11372433291293683,0.5305982651975419,0.7511125617714067,0.49657208893034194,0.49656105041503906,0.9982880981763204,0.9982685446739197,0.7922582684252043,0.6827700787624086,2.5e-05,0.7723214285714286,0.8932617135563474,0.8062015503875969,0.5263781861292235,0.7846575342465754,0.5448898927159797,0.8058525604952167,0.7665505226480837
clicnet_counterfactual,33,0.6782427032788595,0.5447511782185425,0.5811293302641974,0.48100027269014506,0.5598414664798312,0.10756394345414055,0.5236247971322802,0.760936867209127,0.4965500099129147,0.496539443731308,0.9982490735583835,0.9982287287712097,0.7799125860356716,0.6829487535925751,2.5e-05,0.7545045045045045,0.8923093367537812,0.7982599238716693,0.5200868621064061,0.7639579878385848,0.5491228070175439,0.8029279279279279,0.770276008492569
clicnet_counterfactual,34,0.6467620637681749,0.5370214026737126,0.5515720865461562,0.4684093665547807,0.5469055875142416,0.10986523878308134,0.511040579477946,0.8535687994609231,0.4965292210049099,0.49651873111724854,0.9982097845607334,0.9981895685195923,0.7899231288143144,0.6914411058820005,2.5e-05,0.7649717514124293,0.89747541854903,0.808695652173913,0.5372485046220772,0.7823721436343852,0.558796992481203,0.8036529680365296,0.7722435078756917
clicnet_counterfactual,35,0.6419793332947625,0.5197471564426788,0.5455585816171434,0.4521330402129981,0.5422121699651082,0.10811734983974298,0.5450550164116753,0.8371174473488667,0.4965086423026191,0.4964994788169861,0.9981701119740805,0.9981502294540405,0.7948844530925863,0.6869346188845268,2.5e-05,0.7782857142857142,0.9022903971422568,0.8015143320713899,0.5197674418604651,0.7918725974739155,0.5652042360060514,0.8078651685393259,0.760476400529334
clicnet_counterfactual,36,0.6515740468766954,0.5631410158430323,0.5550135056177775,0.49389144751990105,0.5562218552165561,0.10891948213596468,0.5198428437444899,0.868233772513715,0.49649050050311616,0.49648183584213257,0.9981309665573967,0.9981107711791992,0.785138366467866,0.6834997397347341,2.5e-05,0.755079006772009,0.887464310725637,0.7995606809445359,0.5277777777777778,0.7814569536423841,0.5445086705202312,0.8044568245125349,0.7742481999152901
clicnet_counterfactual,37,0.6590358776516384,0.5628992819887496,0.5611070005098978,0.4976127852570572,0.5583714193767971,0.10918107473290607,0.542921826839447,0.7884613210689112,0.4964735517236922,0.4964641034603119,0.9980908317036099,0.9980686902999878,0.7861334787285906,0.6767555728559518,2.5e-05,0.752283105022831,0.8838185438303826,0.8010899182561307,0.5231296402055968,0.7891304347826087,0.5278227984873042,0.8020304568527918,0.7722513089005235
clicnet_counterfactual,38,0.64618995613522,0.566598931241999,0.5484604830212063,0.49480222746507985,0.5533579215738509,0.10518995927382443,0.5489728555414412,0.926659492130013,0.49645566331015695,0.49644601345062256,0.9980479081471761,0.9980261325836182,0.7853006167161913,0.6822189441862978,2.5e-05,0.7592385218365062,0.8873907884802071,0.7991145545102379,0.5180425111220959,0.7765607886089814,0.5486984498391343,0.8062886019090398,0.7747440273037542
clicnet_counterfactual,39,0.6508864892853631,0.5588481170324814,0.5536888040436638,0.488059828796491,0.5548752514521281,0.11522033019599781,0.5353146288130018,0.8864433151434635,0.4964361627896627,0.49642515182495117,0.9980061308542887,0.9979848861694336,0.7855034421999669,0.6786041210053934,2.5e-05,0.7599093997734995,0.8878770021963893,0.810126582278481,0.5305882352941177,0.7663755458515283,0.5307566684812194,0.8056022408963586,0.7651945780498469
clicnet_counterfactual,40,0.636598289542728,0.5136549165639352,0.5404470745722453,0.44421597363484444,0.5437603582276238,0.11030066167735937,0.5366275442971123,0.8693080260665972,0.4964155356089274,0.4964044988155365,0.9979650282859802,0.9979429244995117,0.7912094124616829,0.6984010428729327,2.5e-05,0.766704416761042,0.9053018372703412,0.8049837486457205,0.5430303030303031,0.7942794279427943,0.5644963144963145,0.7988700564971751,0.7807757166947723
clicnet_counterfactual,41,0.6457810560862224,0.5884554468908052,0.5507477249039544,0.513814447680276,0.5346218027008904,0.10317867939747855,0.5325593357616001,0.9876052674932778,0.496395820511712,0.49638503789901733,0.9979224745432536,0.9979000091552734,0.7908746065507251,0.6788967875179569,2.5e-05,0.7681970884658454,0.8794434177628003,0.8035714285714286,0.5449707291112293,0.783886771910724,0.5196342119419043,0.807843137254902,0.7715387912558938
clicnet_counterfactual,42,0.6294779464933608,0.5342096634021251,0.5341148757934571,0.4631919218609305,0.5315790327390035,0.10194918586196453,0.5452521946695116,0.917611569302019,0.49637667589717444,0.4963673949241638,0.9978788296381632,0.9978569746017456,0.7902574951829056,0.6948796839407267,2.5e-05,0.7572383073496659,0.8987630726761161,0.8010989010989011,0.5459704880817253,0.788622420524261,0.5560165975103735,0.8140703517587939,0.7787685774946922
clicnet_counterfactual,43,0.627362351152632,0.5103811958357035,0.5314743683073255,0.4425824483416791,0.5303305821948582,0.11181920143571605,0.5582593403922187,0.8335042781143049,0.49635804520712956,0.4963477551937103,0.9978369890318977,0.9978140592575073,0.7954987809871947,0.6952410434970271,2.5e-05,0.7659334461364918,0.9071484681853889,0.8217821782178217,0.5352422907488987,0.7847826086956522,0.5705939629990263,0.8094968908988129,0.7679794520547946
clicnet_counterfactual,44,0.6341966512468126,0.567964431599113,0.537701694170634,0.4983589635073541,0.5372036292817858,0.10294440874065247,0.5566651815838284,0.8873998429484731,0.4963400681813558,0.49633216857910156,0.9977932442559136,0.997772216796875,0.7944327542940559,0.6841329171412716,2.5e-05,0.7601139601139602,0.8854582748569578,0.8167482327351822,0.5375536480686696,0.7943262411347518,0.5341263098272444,0.8065425831923294,0.7793934358122144
clicnet_counterfactual,45,0.6277929536501566,0.5361334504924694,0.5317457196447585,0.4672673883426519,0.5373980564541286,0.11266473318280075,0.5473337083392673,0.8531832262688007,0.49632393995920815,0.4963154196739197,0.9977512113253275,0.9977266788482666,0.7948327420762431,0.6932178103720217,2.5e-05,0.7559322033898305,0.8971197789350622,0.8184782608695652,0.5506736965436438,0.7870472008781558,0.5500145815106445,0.8178733031674208,0.7750631844987363
clicnet_counterfactual,46,0.6201006476084391,0.5368386927762318,0.522172794342041,0.4654825657234841,0.5439906989203559,0.1072934265445156,0.5717734988530477,0.9137396978882807,0.496306762960222,0.49629780650138855,0.997704082859887,0.9976826906204224,0.8043995780916147,0.6950618923275553,1.25e-05,0.7806774014436424,0.8978268954890813,0.8266812465828322,0.5514450867052023,0.7935447968836951,0.5520282186948854,0.8166948674562888,0.7789473684210526
clicnet_counterfactual,47,0.6253240259488424,0.5518007978810543,0.5295825522475772,0.48095035004202846,0.5298785457346175,0.09764028064831888,0.5562791294521756,0.922937722508214,0.49629471090104843,0.4962915778160095,0.9976721615261501,0.9976608157157898,0.7931196126622109,0.6851495839260123,1.25e-05,0.7652474108170311,0.8932235998289867,0.8131506849315069,0.5323356493853554,0.788430637386181,0.5544383797759265,0.8056497175141243,0.7606007067137809
clicnet_counterfactual,48,0.6234307069248624,0.5246660181252437,0.5283762402004666,0.4539647123365191,0.5280265817377302,0.09751276336598998,0.546248537434472,0.9202164480549265,0.49628741979599,0.4962829053401947,0.9976496111022102,0.9976381063461304,0.7993893143065316,0.6951679698161806,1.25e-05,0.7679277244494636,0.9031543411752294,0.8177826564215148,0.5372807017543859,0.7915078933043005,0.5623206885559452,0.8203389830508474,0.7779161477791615
clicnet_counterfactual,49,0.6251472200287713,0.5379274472462954,0.5295764753553602,0.4690923295967197,0.5247365061442057,0.10993514140483204,0.5631606170866225,0.8580538237467974,0.49627894481023155,0.4962751567363739,0.9976274723476833,0.9976164698600769,0.8001761772400193,0.6874892647508003,1.25e-05,0.7739032620922385,0.8961052743287701,0.8168859649122807,0.5378151260504201,0.7958057395143487,0.5480225988700564,0.8141097424412094,0.7680140597539543
clicnet_counterfactual,50,0.614054446750217,0.5588710571414828,0.5184939008288914,0.486254215439704,0.5325726036230723,0.10424587129188215,0.5472901317808363,0.9450725278967386,0.496272013452318,0.49626797437667847,0.9976058827506171,0.9975947737693787,0.8044515971976511,0.6868890095515112,1.25e-05,0.784180790960452,0.8907030452763306,0.8139149641082275,0.5365853658536586,0.7956521739130434,0.5467455621301776,0.8240584598088814,0.7735220649458784
