variant,strategy,fold,epoch,train_loss,val_loss,train_loss_cls,val_loss_cls,train_loss_sens,val_loss_sens,train_loss_cons,val_loss_cons,train_loss_sparse,val_loss_sparse,train_loss_div,val_loss_div,train_main_macro_f1,val_main_macro_f1,train_accuracy,val_accuracy,learning_rate,train_f1_Normal,val_f1_Normal,train_f1_Anterior,val_f1_Anterior,train_f1_Inferior,val_f1_Inferior,train_f1_Lateral,val_f1_Lateral
clicnet_counterfactual,frozen_backbone,2,1,1.3344653759727303,1.2292262734199058,1.267221039986501,1.164026587350028,0.4995254399459135,0.4858417171604779,0.045843994682811466,0.03232752011746776,0.49995810556387427,0.4999174475669861,0.9999996857762276,0.999998927116394,0.40496690363471355,0.45564064041992774,0.4553799082100969,0.5244897959183673,0.0001,0.4975124378109453,0.7096774193548387,0.16179775280898875,0.16326530612244897,0.5556278464541314,0.6189111747851003,0.40492957746478875,0.33070866141732286
clicnet_counterfactual,frozen_backbone,2,2,1.191687612798614,1.1032756272627382,1.1234170189322044,1.0410254729037383,0.5017111491998928,0.4365543960308542,0.0620138692550365,0.0719252126253381,0.4998797376292023,0.4998432993888855,0.9999968626862701,0.9999938011169434,0.5207323360697855,0.569237722821167,0.5527791942886282,0.5877551020408164,0.0001,0.7072463768115942,0.7248322147651006,0.3689727463312369,0.6274509803921569,0.6206405693950178,0.617737003058104,0.38606965174129354,0.3069306930693069
clicnet_counterfactual,frozen_backbone,2,3,1.0947759225318652,1.0317492326911615,1.023160437519972,0.9692745833980794,0.5234758411360784,0.4167284206468232,0.08539769393883452,0.11608342291141042,0.49981369963414446,0.4997817873954773,0.9999892123799613,0.9999832510948181,0.5753812356515708,0.572182521743887,0.5976542580316165,0.6,0.0001,0.7612076852698993,0.7284345047923323,0.5350734094616639,0.6775956284153005,0.6532438478747203,0.6084142394822006,0.352,0.2742857142857143
clicnet_counterfactual,frozen_backbone,2,4,1.0315635934403695,0.9922177076339722,0.959210751130835,0.9281540075126959,0.5128037051118679,0.4004115096160344,0.12150271451941319,0.18051013192351983,0.4997567500708238,0.4997352957725525,0.9999762295703994,0.9999677538871765,0.5901776233600521,0.568006990794573,0.6083630800611932,0.5959183673469388,0.0001,0.7524401064773736,0.7236842105263158,0.6261127596439169,0.6739130434782609,0.6451612903225806,0.610062893081761,0.336996336996337,0.26436781609195403
clicnet_counterfactual,frozen_backbone,2,5,1.0010453316400636,0.9720974022028398,0.9252661708238963,0.9075496666285456,0.5281794923474021,0.3856324542541893,0.1592894082149032,0.219761597197883,0.4997146430974831,0.4996935725212097,0.9999582800313199,0.9999467730522156,0.5953762404842814,0.566852636755339,0.609382967873534,0.6,0.0001,0.7435897435897436,0.732484076433121,0.65283540802213,0.6770833333333334,0.6298003072196621,0.6078431372549019,0.3552795031055901,0.25
clicnet_counterfactual,frozen_backbone,2,6,0.9730437767560357,0.9591695902298908,0.8971470543950386,0.8931561161060723,0.5193701438731165,0.3745707299028124,0.1792727863299245,0.271213221732451,0.4996741950998253,0.499652236700058,0.9999347462573871,0.9999205470085144,0.5939129708353326,0.5770033040049652,0.6109127995920449,0.6061224489795919,0.0001,0.7522281639928698,0.7371794871794872,0.637883008356546,0.673469387755102,0.6394344069128044,0.6066666666666667,0.34610630407911,0.29069767441860467
clicnet_counterfactual,frozen_backbone,2,7,0.9481558270870211,0.9474779885642383,0.8694138489530623,0.8800594862626523,0.53317402345012,0.36431083752184495,0.2085831949961301,0.31984718514948474,0.4996339354145472,0.4996130168437958,0.9999067674541522,0.9998911619186401,0.6088481221368485,0.5885190497205061,0.6211116777154513,0.6142857142857143,0.0001,0.7679856115107914,0.7378640776699029,0.6507713884992987,0.6666666666666666,0.6337579617834395,0.62,0.38287752675386444,0.32954545454545453
clicnet_counterfactual,frozen_backbone,2,8,0.9413805700941149,0.936166897598578,0.8627247628297567,0.8678872865073535,0.5215334167959494,0.3551423698055501,0.23015389765846916,0.35541890871768095,0.49960073901645263,0.49958810210227966,0.9998759246492556,0.9998577833175659,0.6135805446935552,0.5993435004716579,0.6246812850586435,0.6224489795918368,0.0001,0.7643312101910829,0.7542087542087542,0.6521145975443383,0.6733668341708543,0.6392914653784219,0.6291390728476821,0.39858490566037735,0.34065934065934067
clicnet_counterfactual,frozen_backbone,2,9,0.9402055545524333,0.9355902936993813,0.8583963442857869,0.8665074100299758,0.5445662973365998,0.35265875191104656,0.24716952405129083,0.37646518811887625,0.49957100648104324,0.49955376982688904,0.9998399570303144,0.9998204708099365,0.6136652294439007,0.5963450873319658,0.6267210606833248,0.6204081632653061,0.0001,0.7632058287795993,0.7483443708609272,0.6550802139037433,0.6632653061224489,0.6479550922213312,0.6312292358803987,0.3884197828709288,0.3425414364640884
clicnet_counterfactual,frozen_backbone,2,10,0.9375421543439878,0.9286772326547272,0.8559890481843321,0.8600766237901182,0.5313837128534176,0.3507657551035589,0.26842675804483956,0.37061963701734735,0.4995389247749121,0.4995271563529968,0.999801332095884,0.9997798800468445,0.6115191668696986,0.5971186284331202,0.6251912289648138,0.6204081632653061,0.0001,0.7646528403967539,0.7483443708609272,0.639344262295082,0.6701030927835051,0.6468699839486356,0.6312292358803987,0.39520958083832336,0.33879781420765026
clicnet_counterfactual,frozen_backbone,2,11,0.9226349737193134,0.9175222657164749,0.8411407430885641,0.8482809816087995,0.5343892021424791,0.3372591308185032,0.26125138817181215,0.41046007214760294,0.4995153502108551,0.4994998872280121,0.9997595789358362,0.9997366666793823,0.62474779225817,0.6075097270289318,0.633350331463539,0.6285714285714286,0.0001,0.7678244972577697,0.7649122807017544,0.6583333333333333,0.6802030456852792,0.642453591606134,0.6389776357827476,0.43037974683544306,0.34594594594594597
clicnet_counterfactual,frozen_backbone,2,12,0.9202014237323141,0.9146218090641255,0.8379480786496191,0.8447770697729928,0.5254200200898376,0.34243866095737535,0.2943855873301952,0.41218234714196655,0.4994936780106468,0.49948835372924805,0.9997137049398271,0.9996880292892456,0.6227752641379566,0.6068660570943202,0.6338602753697093,0.6285714285714286,0.0001,0.7704918032786885,0.7552447552447552,0.6449787835926449,0.676923076923077,0.6528662420382165,0.6455696202531646,0.42276422764227645,0.34972677595628415
clicnet_counterfactual,frozen_backbone,2,13,0.9269955283765098,0.9177873759853596,0.842309639838081,0.8467006736872148,0.548007920103253,0.34301681433405196,0.2978735550333808,0.4358806118673208,0.499477334529511,0.4994605481624603,0.9996642234190455,0.9996377825737,0.6073989276551086,0.6104662213734359,0.620601733809281,0.6326530612244898,0.0001,0.7608695652173914,0.759075907590759,0.6216596343178622,0.6810810810810811,0.648,0.6449511400651465,0.3990665110851809,0.3567567567567568
clicnet_counterfactual,frozen_backbone,2,14,0.9171305199109554,0.910145855679804,0.8324547614569813,0.8397794229643686,0.5380614862370284,0.33615326358347525,0.3175802728553502,0.4352178995706597,0.4994457449948283,0.4994349181652069,0.9996134575260713,0.9995863437652588,0.6197079097177091,0.609635715162031,0.6277409484956655,0.6326530612244898,0.0001,0.7639405204460966,0.7533333333333333,0.6466380543633763,0.6842105263157895,0.6429136975455265,0.6493506493506493,0.4253393665158371,0.3516483516483517
clicnet_counterfactual,frozen_backbone,2,15,0.9112868233641334,0.9095460570588404,0.8271507286162233,0.8394528230842279,0.5295356328939674,0.33967805152036706,0.32385420455791586,0.42272081326465216,0.49942187535586496,0.49940475821495056,0.9995604253800046,0.9995313882827759,0.6240838099013806,0.6122952267550917,0.6353901070882203,0.6346938775510204,0.0001,0.7696476964769647,0.7574750830564784,0.6552706552706553,0.6702702702702703,0.6555290373906125,0.6558441558441559,0.4158878504672897,0.3655913978494624
clicnet_counterfactual,frozen_backbone,2,16,0.9058885240603441,0.9080594999449594,0.8211546317160828,0.8375832635529187,0.532788160198626,0.33170977745737346,0.32932182547694744,0.44633415231899337,0.4993942242262012,0.4993799328804016,0.9995042933668791,0.999475359916687,0.63427355898872,0.6194251035464009,0.644569097399286,0.636734693877551,0.0001,0.773841961852861,0.749185667752443,0.6704225352112676,0.6885245901639344,0.6624203821656051,0.6378737541528239,0.4304093567251462,0.4021164021164021
clicnet_counterfactual,frozen_backbone,2,17,0.9136688531752085,0.896436937244571,0.8290999120197267,0.8257113303456988,0.5364868315672887,0.3253017586104724,0.31864209010368827,0.46415522122869685,0.4993663103771356,0.49935173988342285,0.9994482592865255,0.9994171857833862,0.6134603246572785,0.6195912914772135,0.620601733809281,0.6387755102040816,0.0001,0.7536231884057971,0.75,0.6542324246771879,0.6984126984126984,0.6288492706645057,0.6495176848874598,0.41713641488162345,0.3804347826086957
clicnet_counterfactual,frozen_backbone,2,18,0.9110751624985169,0.8904477219192349,0.8259459693233678,0.8194709125830203,0.535243187675301,0.3117074925072339,0.33235312626715646,0.496387697847522,0.4993342888531546,0.4993128180503845,0.9993875033693737,0.9993548393249512,0.622726153672132,0.638571049841196,0.6338602753697093,0.6530612244897959,0.0001,0.7619926199261993,0.7622377622377622,0.6517482517482518,0.7127659574468085,0.6593233674272226,0.6582278481012658,0.41784037558685444,0.42105263157894735
