split,macro_f1,micro_f1,weighted_f1,accuracy,loss
val,0.7404510345864705,0.746938775510204,0.7365337799863735,0.746938775510204,0.6127225562017791
test,0.5575265522434737,0.6528599605522682,0.6068035204681629,0.6528599605522682,0.6619286571263797
