split,label,internal_label,f1_score,sensitivity,specificity,auc,support
val,NORM,Normal,0.9836065573770492,0.967741935483871,1.0,0.9993169398907104,124
val,AMI,Anterior,0.9937888198757764,1.0,0.9975609756097561,0.9998475609756098,80
val,IMI,Inferior,0.9353846153846154,1.0,0.9378698224852071,0.9953480224229212,152
val,Lateral-involved MI,Lateral,0.928,0.8656716417910447,1.0,0.9947803119235284,134
test,NORM,Normal,0.831081081081081,0.8723404255319149,0.912568306010929,0.96729062512111,141
test,AMI,Anterior,0.7721518987341772,0.6288659793814433,1.0,0.9157153633392003,97
test,IMI,Inferior,0.6681614349775785,0.8097826086956522,0.6501547987616099,0.8369060438820837,184
test,Lateral-involved MI,Lateral,0.0,0.0,0.9312796208530806,0.765291329802063,85
