split,label,internal_label,f1_score
val,NORM,Normal,0.9836065573770492
val,AMI,Anterior,0.9937888198757764
val,IMI,Inferior,0.9353846153846154
val,Lateral-involved MI,Lateral,0.928
test,NORM,Normal,0.831081081081081
test,AMI,Anterior,0.7721518987341772
test,IMI,Inferior,0.6681614349775785
test,Lateral-involved MI,Lateral,0.0
