split,label,internal_label,f1_score
val,NORM,Normal,1.0
val,AMI,Anterior,0.9813664596273292
val,IMI,Inferior,0.993421052631579
val,Lateral-involved MI,Lateral,0.9887640449438202
test,NORM,Normal,0.9010989010989011
test,AMI,Anterior,0.8022598870056498
test,IMI,Inferior,0.7055961070559611
test,Lateral-involved MI,Lateral,0.6013071895424836
