split,macro_f1,micro_f1,weighted_f1,balanced_accuracy,macro_auc,accuracy,loss
val,0.9946651582602208,0.9938775510204082,0.99388798957544,0.9942525276841598,1.0,0.9938775510204082,0.0220007879773573
test,0.5783039388572929,0.6607495069033531,0.6309713043305377,0.5881907423125463,0.8986598325770746,0.6607495069033531,1.4260965324717867
