split,label,internal_label,f1_score,sensitivity,specificity,auc,support
val,NORM,Normal,0.9959514170040485,0.9919354838709677,1.0,1.0,124
val,AMI,Anterior,1.0,1.0,1.0,1.0,80
val,IMI,Inferior,0.990228013029316,1.0,0.9911242603550295,1.0,152
val,Lateral-involved MI,Lateral,0.9924812030075187,0.9850746268656716,1.0,1.0,134
test,NORM,Normal,0.8825622775800712,0.8794326241134752,0.9562841530054644,0.9837422005193195,141
test,AMI,Anterior,0.7790697674418605,0.6907216494845361,0.9804878048780488,0.9670103092783505,97
test,IMI,Inferior,0.6515837104072398,0.782608695652174,0.6470588235294118,0.846395881006865,184
test,Lateral-involved MI,Lateral,0.0,0.0,0.919431279620853,0.7974909395037636,85
