split,accuracy,balanced_accuracy,macro_f1,micro_f1,weighted_f1,f1_Normal,sensitivity_Normal,specificity_Normal,auc_Normal,f1_Anterior,sensitivity_Anterior,specificity_Anterior,auc_Anterior,f1_Inferior,sensitivity_Inferior,specificity_Inferior,auc_Inferior,f1_Lateral,sensitivity_Lateral,specificity_Lateral,auc_Lateral,macro_auc,loss
val,0.9938775510204082,0.9942525276841598,0.9946651582602208,0.9938775510204082,0.99388798957544,0.9959514170040485,0.9919354838709677,1.0,1.0,1.0,1.0,1.0,1.0,0.990228013029316,1.0,0.9911242603550295,1.0,0.9924812030075187,0.9850746268656716,1.0,1.0,1.0,0.0220007879773573
test,0.6607495069033531,0.5881907423125463,0.5783039388572929,0.6607495069033531,0.6309713043305377,0.8825622775800712,0.8794326241134752,0.9562841530054644,0.9837422005193195,0.7790697674418605,0.6907216494845361,0.9804878048780488,0.9670103092783505,0.6515837104072398,0.782608695652174,0.6470588235294118,0.846395881006865,0.0,0.0,0.919431279620853,0.7974909395037636,0.8986598325770746,1.4260965324717867
