split,label,internal_label,f1_score,sensitivity,specificity,auc,support
val,NORM,Normal,0.9433962264150944,0.974025974025974,0.9702127659574468,0.9987289306438243,77
val,AMI,Anterior,0.7479674796747967,0.9787234042553191,0.8867924528301887,0.9580891208350061,47
val,IMI,Inferior,0.937799043062201,0.9702970297029703,0.95260663507109,0.9972314767021726,101
val,Lateral-involved MI,Lateral,0.6766917293233082,0.5172413793103449,0.9955555555555555,0.9048786717752235,87
test,NORM,Normal,0.9407665505226481,0.9574468085106383,0.9699453551912568,0.9971127388288183,141
test,AMI,Anterior,0.725,0.5979381443298969,0.9878048780487805,0.9217500628614532,97
test,IMI,Inferior,0.8251748251748252,0.9619565217391305,0.7894736842105263,0.9650524969713286,184
test,Lateral-involved MI,Lateral,0.42028985507246375,0.3411764705882353,0.943127962085308,0.911792584332311,85
