split,accuracy,balanced_accuracy,macro_f1,micro_f1,weighted_f1,f1_NORM,sensitivity_NORM,specificity_NORM,auc_NORM,f1_AMI,sensitivity_AMI,specificity_AMI,auc_AMI,f1_IMI,sensitivity_IMI,specificity_IMI,auc_IMI,f1_Lateral-involved MI,sensitivity_Lateral-involved MI,specificity_Lateral-involved MI,auc_Lateral-involved MI,macro_auc,loss
val,0.8461538461538461,0.8600719468236521,0.8264636196188501,0.8461538461538461,0.8377752076252816,0.9433962264150944,0.974025974025974,0.9702127659574468,0.9987289306438243,0.7479674796747967,0.9787234042553191,0.8867924528301887,0.9580891208350061,0.937799043062201,0.9702970297029703,0.95260663507109,0.9972314767021726,0.6766917293233082,0.5172413793103449,0.9955555555555555,0.9048786717752235,0.9647320499890566,0.5163337601683079
test,0.7869822485207101,0.7146294862919753,0.7278078076924843,0.7869822485207101,0.7702759154576345,0.9407665505226481,0.9574468085106383,0.9699453551912568,0.9971127388288183,0.725,0.5979381443298969,0.9878048780487805,0.9217500628614532,0.8251748251748252,0.9619565217391305,0.7894736842105263,0.9650524969713286,0.42028985507246375,0.3411764705882353,0.943127962085308,0.911792584332311,0.9489269707484779,0.620048705907263
