split,macro_f1,micro_f1,weighted_f1,accuracy,loss
val,0.9908878893006821,0.9918367346938776,0.9918291861374321,0.9918367346938776,0.028578120903397092
test,0.7525655211757489,0.7593688362919132,0.7609762305796863,0.7593688362919132,1.0793482025229248
