split,macro_f1,micro_f1,weighted_f1,balanced_accuracy,macro_auc,accuracy,loss
val,0.9792616083282389,0.9775510204081632,0.9774961120623417,0.9790262397688974,0.9997092828448334,0.9775510204081632,0.06746115431721722
test,0.8341844906499949,0.8422090729783037,0.8410796045723198,0.8061095624722895,0.9758939926079503,0.8422090729783037,0.5037670398840067
