split,accuracy,balanced_accuracy,macro_f1,micro_f1,weighted_f1,f1_Normal,sensitivity_Normal,specificity_Normal,auc_Normal,f1_Anterior,sensitivity_Anterior,specificity_Anterior,auc_Anterior,f1_Inferior,sensitivity_Inferior,specificity_Inferior,auc_Inferior,f1_Lateral,sensitivity_Lateral,specificity_Lateral,auc_Lateral,macro_auc,loss
val,0.7128309572301426,0.7097354544422846,0.6916499546203208,0.7128309572301426,0.6908419377860472,0.8769230769230769,0.912,0.9426229508196722,0.9715409836065574,0.6826347305389222,0.7037037037037037,0.9292682926829269,0.9276422764227642,0.7382920110192838,0.8874172185430463,0.7705882352941177,0.8651149201402415,0.46875,0.3358208955223881,0.9635854341736695,0.8272921108742004,0.8978975727609408,0.7049371392566658
test,0.6153846153846154,0.5236724181504334,0.5094084205786333,0.6153846153846154,0.5763835404861046,0.78419452887538,0.9148936170212766,0.8387978142076503,0.9626787582839205,0.562962962962963,0.3917525773195876,1.0,0.9753583102841338,0.6904761904761905,0.7880434782608695,0.718266253869969,0.8820332480818415,0.0,0.0,0.8933649289099526,0.5496793978254809,0.8424374286188442,0.8355671021595039
