split,label,internal_label,f1_score
val,NORM,Normal,1.0
val,AMI,Anterior,1.0
val,IMI,Inferior,0.9966996699669967
val,Lateral-involved MI,Lateral,0.9962546816479401
test,NORM,Normal,0.9240924092409241
test,AMI,Anterior,0.8383233532934131
test,IMI,Inferior,0.8938547486033519
test,Lateral-involved MI,Lateral,0.8602150537634409
