split,macro_f1,micro_f1,weighted_f1,balanced_accuracy,macro_auc,accuracy,loss
val,0.8174648835541036,0.8183673469387756,0.8123100456966098,0.8305715955451942,0.958877657166039,0.8183673469387756,0.5438821984797108
test,0.5721611373268137,0.6706114398422091,0.6245762607775545,0.5943466821387186,0.8992938024751549,0.6706114398422091,0.7022020863828339
