split,macro_f1,micro_f1,weighted_f1,accuracy,loss
val,0.9285505390114432,0.9306122448979591,0.9305132598794115,0.9306122448979591,0.17448911362764788
test,0.731376965577483,0.7672583826429981,0.7590884073513627,0.7672583826429981,0.6042392063129113
