split,label,internal_label,f1_score
val,NORM,Normal,0.8208955223880597
val,AMI,Anterior,0.6740331491712708
val,IMI,Inferior,0.7142857142857143
val,Lateral-involved MI,Lateral,0.48205128205128206
test,NORM,Normal,0.8275862068965517
test,AMI,Anterior,0.60431654676259
test,IMI,Inferior,0.6713615023474179
test,Lateral-involved MI,Lateral,0.0
