split,accuracy,balanced_accuracy,macro_f1,micro_f1,weighted_f1,f1_Normal,sensitivity_Normal,specificity_Normal,auc_Normal,f1_Anterior,sensitivity_Anterior,specificity_Anterior,auc_Anterior,f1_Inferior,sensitivity_Inferior,specificity_Inferior,auc_Inferior,f1_Lateral,sensitivity_Lateral,specificity_Lateral,auc_Lateral,macro_auc,loss
val,0.9877551020408163,0.9890552995391705,0.9892342799962992,0.9877551020408163,0.9877724932109451,0.9879518072289156,0.9919354838709677,0.994535519125683,0.9990965979199717,1.0,1.0,1.0,1.0,0.9803921568627451,0.9868421052631579,0.9881656804733728,0.9982871379632512,0.9885931558935361,0.9774436090225563,1.0,0.9998525726079905,0.9993090771228034,0.06360978497838488
test,0.8757396449704142,0.8687276679986394,0.8737910908965996,0.8757396449704142,0.8733602526696541,0.8782287822878229,0.8439716312056738,0.9699453551912568,0.9712048986551951,0.8170731707317073,0.6907216494845361,1.0,0.977495599698265,0.8759493670886076,0.9402173913043478,0.8823529411764706,0.9532911562794454,0.9239130434782609,1.0,0.966824644549763,0.9919152495121271,0.9734767260362581,0.6589467873469848
