split,label,internal_label,f1_score
val,NORM,Normal,1.0
val,AMI,Anterior,0.9937888198757764
val,IMI,Inferior,0.9967213114754099
val,Lateral-involved MI,Lateral,0.9924812030075187
test,NORM,Normal,0.8937728937728938
test,AMI,Anterior,0.8313253012048193
test,IMI,Inferior,0.9015544041450777
test,Lateral-involved MI,Lateral,0.8994708994708994
