split,accuracy,balanced_accuracy,macro_f1,micro_f1,weighted_f1,f1_Normal,sensitivity_Normal,specificity_Normal,auc_Normal,f1_Anterior,sensitivity_Anterior,specificity_Anterior,auc_Anterior,f1_Inferior,sensitivity_Inferior,specificity_Inferior,auc_Inferior,f1_Lateral,sensitivity_Lateral,specificity_Lateral,auc_Lateral,macro_auc,loss
val,0.6653061224489796,0.6837930466512936,0.6538336792942397,0.6653061224489796,0.6412579562182942,0.7665505226480837,0.8870967741935484,0.855191256830601,0.9373567777190199,0.75,0.825,0.926829268292683,0.9540243902439024,0.662613981762918,0.7171052631578947,0.7988165680473372,0.8535502958579881,0.43617021276595747,0.30597014925373134,0.9634831460674157,0.7790332047627034,0.8809911671459034,0.8404352197841722
test,0.6153846153846154,0.5517007686658973,0.536135715249442,0.6153846153846154,0.5926853782400325,0.6262135922330098,0.9148936170212766,0.6120218579234973,0.9225477657636709,0.7721518987341772,0.6288659793814433,1.0,0.987754588886095,0.746177370030581,0.6630434782608695,0.934984520123839,0.8370069995961771,0.0,0.0,0.9241706161137441,0.34020072483969893,0.7718775197714105,1.149465370225248
