split,macro_f1,micro_f1,weighted_f1,balanced_accuracy,macro_auc,accuracy,loss
val,0.9862158912094986,0.9857142857142858,0.9857543498051534,0.9853800553683197,0.9997886599962172,0.9857142857142858,0.05912206603252158
test,0.8769088115083834,0.8796844181459567,0.8774580697787587,0.8747354532045231,0.9646406794809119,0.8796844181459567,0.7136843747641208
