split,macro_f1,micro_f1,weighted_f1,accuracy,loss
val,0.6916499546203208,0.7128309572301426,0.6908419377860472,0.7128309572301426,0.7049371392566658
test,0.5094084205786333,0.6153846153846154,0.5763835404861046,0.6153846153846154,0.8355671021595039
