split,macro_f1,micro_f1,weighted_f1,accuracy,loss
val,0.9982400671862071,0.9979591836734694,0.9979595869520232,0.9979591836734694,0.014206479231313783
test,0.8928456506920988,0.893491124260355,0.8928135433334723,0.893491124260355,0.6299019196976336
