split,label,internal_label,f1_score,sensitivity,specificity,auc,support
val,NORM,Normal,0.7956989247311828,0.8951612903225806,0.8797814207650273,0.9453772254539043,124
val,AMI,Anterior,0.7142857142857143,0.8024691358024691,0.9119804400977995,0.9265598116453861,81
val,IMI,Inferior,0.7076923076923077,0.756578947368421,0.8284023668639053,0.8668055123014636,152
val,Lateral-involved MI,Lateral,0.44329896907216493,0.3233082706766917,0.9495798319327731,0.7651692255849709,133
test,NORM,Normal,0.638095238095238,0.950354609929078,0.6038251366120219,0.9316358562957796,141
test,AMI,Anterior,0.7564102564102564,0.6082474226804123,1.0,0.9839577571033442,97
test,IMI,Inferior,0.7421383647798742,0.6413043478260869,0.9504643962848297,0.8568784493202315,184
test,Lateral-involved MI,Lateral,0.0,0.0,0.9170616113744076,0.3664343462503485,85
