split,macro_f1,micro_f1,weighted_f1,balanced_accuracy,macro_auc,accuracy,loss
val,0.9458376604670641,0.9470468431771895,0.9465376651424614,0.9465509306545516,0.9964831068575495,0.9470468431771895,0.14910135289195114
test,0.7219168474299099,0.7495069033530573,0.7467290089100311,0.6990172925984913,0.9493248135038351,0.7495069033530573,0.6784141141282031
