split,label,internal_label,f1_score
val,NORM,Normal,0.9919354838709677
val,AMI,Anterior,1.0
val,IMI,Inferior,0.9869281045751634
val,Lateral-involved MI,Lateral,0.9848484848484849
test,NORM,Normal,0.8365019011406845
test,AMI,Anterior,0.776595744680851
test,IMI,Inferior,0.6651480637813212
test,Lateral-involved MI,Lateral,0.1774193548387097
