split,macro_f1,micro_f1,weighted_f1,balanced_accuracy,macro_auc,accuracy,loss
val,0.9909280183236541,0.9897959183673469,0.9897874301235646,0.9905211844005778,0.9993683998552594,0.9897959183673469,0.04602433737291365
test,0.6139162661103915,0.6706114398422091,0.6523559057040088,0.6139022972836768,0.9178849381214312,0.6706114398422091,1.1765639455125647
