split,label,internal_label,f1_score
val,NORM,Normal,0.991869918699187
val,AMI,Anterior,1.0
val,IMI,Inferior,0.9934640522875817
val,Lateral-involved MI,Lateral,1.0
test,NORM,Normal,0.9057971014492754
test,AMI,Anterior,0.8313253012048193
test,IMI,Inferior,0.8733153638814016
test,Lateral-involved MI,Lateral,0.845771144278607
