split,accuracy,balanced_accuracy,macro_f1,micro_f1,weighted_f1,f1_Normal,sensitivity_Normal,specificity_Normal,auc_Normal,f1_Anterior,sensitivity_Anterior,specificity_Anterior,auc_Anterior,f1_Inferior,sensitivity_Inferior,specificity_Inferior,auc_Inferior,f1_Lateral,sensitivity_Lateral,specificity_Lateral,auc_Lateral,macro_auc,loss
val,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.004102493767693107
test,0.8994082840236687,0.893611259461298,0.8951156974949118,0.8994082840236687,0.8979128787207128,0.9057971014492754,0.8865248226950354,0.9726775956284153,0.9936247723132969,0.8520710059171598,0.7422680412371134,1.0,0.9408096555192357,0.9086161879895561,0.9456521739130435,0.9226006191950464,0.986286848835644,0.9139784946236559,1.0,0.9620853080568721,0.9720379146919431,0.9731897978400299,0.5655227859653312
