split,macro_f1,micro_f1,weighted_f1,accuracy,loss
val,0.9904076868675065,0.9897959183673469,0.9898121265589076,0.9897959183673469,0.050850269041613355
test,0.8972127371543304,0.9112426035502958,0.909877418113284,0.9112426035502958,0.5541677824432798
