split,label,internal_label,f1_score,sensitivity,specificity,auc,support
val,NORM,Normal,0.991869918699187,0.9838709677419355,1.0,0.9999118632117046,124
val,AMI,Anterior,0.9938650306748467,1.0,0.9975550122249389,0.99990944489722,81
val,IMI,Inferior,0.9589905362776026,1.0,0.9615384615384616,0.999182497664279,152
val,Lateral-involved MI,Lateral,0.952755905511811,0.9097744360902256,1.0,0.9992628630399528,133
test,NORM,Normal,0.8835616438356164,0.9148936170212766,0.9398907103825137,0.9892648141688951,141
test,AMI,Anterior,0.7730061349693251,0.6494845360824743,0.9926829268292683,0.9448076439527281,97
test,IMI,Inferior,0.6757990867579908,0.8043478260869565,0.6718266253869969,0.851763359806165,184
test,Lateral-involved MI,Lateral,0.0,0.0,0.9146919431279621,0.7725676052411486,85
