split,accuracy,balanced_accuracy,macro_f1,micro_f1,weighted_f1,f1_Normal,sensitivity_Normal,specificity_Normal,auc_Normal,f1_Anterior,sensitivity_Anterior,specificity_Anterior,auc_Anterior,f1_Inferior,sensitivity_Inferior,specificity_Inferior,auc_Inferior,f1_Lateral,sensitivity_Lateral,specificity_Lateral,auc_Lateral,macro_auc,loss
val,0.9306122448979591,0.9325095519563544,0.9285505390114432,0.9306122448979591,0.9305132598794115,0.9411764705882353,0.9032258064516129,0.994535519125683,0.9977084435043186,0.9132947976878613,0.9753086419753086,0.9682151589242054,0.9961665006489783,0.9433962264150944,0.9868421052631579,0.9526627218934911,0.9963990968545624,0.9163346613545816,0.8646616541353384,0.9915966386554622,0.9934921336955835,0.9959415436758607,0.17448911362764788
test,0.7672583826429981,0.7107198281431649,0.731376965577483,0.7672583826429981,0.7590884073513627,0.8962962962962963,0.8581560283687943,0.9781420765027322,0.9728713715459443,0.8520710059171598,0.7422680412371134,1.0,0.9949207945687705,0.765375854214123,0.9130434782608695,0.7306501547987616,0.9552261407995692,0.4117647058823529,0.32941176470588235,0.9454976303317536,0.9404516308893226,0.9658674844509016,0.6042392063129113
