split,macro_f1,micro_f1,weighted_f1,accuracy,loss
val,0.9947157637112025,0.9938775510204082,0.9938761888112683,0.9938775510204082,0.01799559598522527
test,0.880875602324143,0.8895463510848126,0.8878215188923976,0.8895463510848126,0.6040993628828718
