split,macro_f1,micro_f1,weighted_f1,balanced_accuracy,macro_auc,accuracy,loss
val,0.9365903287223771,0.936734693877551,0.9359495109594688,0.9401739489105081,0.9975763588264066,0.936734693877551,0.20934127190587473
test,0.7904727647877972,0.7790927021696252,0.7804605532940357,0.7708566236893682,0.9505896117715604,0.7790927021696252,0.7730227066920354
