split,accuracy,balanced_accuracy,macro_f1,micro_f1,weighted_f1,f1_Normal,sensitivity_Normal,specificity_Normal,auc_Normal,f1_Anterior,sensitivity_Anterior,specificity_Anterior,auc_Anterior,f1_Inferior,sensitivity_Inferior,specificity_Inferior,auc_Inferior,f1_Lateral,sensitivity_Lateral,specificity_Lateral,auc_Lateral,macro_auc,loss
val,0.9469387755102041,0.9497818367838229,0.9488033833065171,0.9469387755102041,0.9462000026632555,0.983739837398374,0.9758064516129032,0.9972677595628415,0.9996915212409659,0.9634146341463414,0.9875,0.9878048780487805,0.9962500000000001,0.9411764705882353,1.0,0.9437869822485208,0.9981508875739645,0.9068825910931174,0.835820895522388,0.9971910112359551,0.9964992453463022,0.9976479135403082,0.17098584686006818
test,0.7712031558185405,0.7628211037459607,0.773395796563763,0.7712031558185405,0.7732307962337109,0.8207171314741036,0.7304964539007093,0.9808743169398907,0.9854280510018215,0.723404255319149,0.7010309278350515,0.9439024390243902,0.9460900176012069,0.7518427518427518,0.8315217391304348,0.7832817337461301,0.9235765244312828,0.7976190476190477,0.788235294117647,0.9620853080568721,0.9839698912740452,0.9597661210770891,0.6196592180921716
