split,label,internal_label,f1_score,sensitivity,specificity,auc,support
val,NORM,Normal,0.8333333333333334,0.7142857142857143,1.0,0.9790549875656259,77
val,AMI,Anterior,0.8103448275862069,1.0,0.9169811320754717,0.9319550381372943,47
val,IMI,Inferior,0.8368200836820083,0.9900990099009901,0.8199052132701422,0.9541551311529257,101
val,Lateral-involved MI,Lateral,0.7153284671532847,0.5632183908045977,0.9955555555555555,0.7858492975734356,87
test,NORM,Normal,0.9174917491749175,0.9858156028368794,0.9371584699453552,0.992675270317405,141
test,AMI,Anterior,0.847457627118644,0.7731958762886598,0.9878048780487805,0.9584862962031682,97
test,IMI,Inferior,0.7247058823529412,0.8369565217391305,0.7306501547987616,0.9125218737380536,184
test,Lateral-involved MI,Lateral,0.0,0.0,0.943127962085308,0.8619180373571229,85
