split,label,internal_label,f1_score,sensitivity,specificity,auc,support
val,NORM,Normal,0.946969323945049,0.9566255471547951,0.7940231362467867,0.9623931296333617,10052
val,AMI,Anterior,0.61698956780924,0.5982658959537572,0.9810776138550352,0.9487855107579707,692
val,IMI,Inferior,0.6335740072202166,0.5969387755102041,0.9718051384718052,0.9383731804366726,1176
val,Lateral-involved MI,Lateral,0.7947988622511174,0.7861736334405145,0.9799496644295302,0.9732766608580246,1244
test,NORM,Normal,0.9403246065561658,0.9579486150140506,0.7519561815336463,0.9497112688621132,19928
test,AMI,Anterior,0.5908733280881195,0.5426300578034682,0.9836769070345712,0.9442105482172356,1384
test,IMI,Inferior,0.58656330749354,0.5426294820717131,0.9675739247311828,0.9279295285256822,2510
test,Lateral-involved MI,Lateral,0.76129564679183,0.7391826923076923,0.978759130215767,0.9638535921600159,2496
