split,label,internal_label,f1_score
val,NORM,Normal,0.9838709677419355
val,AMI,Anterior,1.0
val,IMI,Inferior,0.9802631578947368
val,Lateral-involved MI,Lateral,0.9849624060150376
test,NORM,Normal,0.8763250883392226
test,AMI,Anterior,0.8072289156626506
test,IMI,Inferior,0.8972972972972973
test,Lateral-involved MI,Lateral,0.8717948717948718
