variant,strategy,fold,epoch,train_loss,val_loss,train_loss_cls,val_loss_cls,train_loss_sens,val_loss_sens,train_loss_cons,val_loss_cons,train_loss_sparse,val_loss_sparse,train_loss_div,val_loss_div,train_main_macro_f1,val_main_macro_f1,train_accuracy,val_accuracy,learning_rate,train_f1_Normal,val_f1_Normal,train_f1_Anterior,val_f1_Anterior,train_f1_Inferior,val_f1_Inferior,train_f1_Lateral,val_f1_Lateral
clicnet_counterfactual,partial_finetune,1,1,1.2812964269093106,1.012403593529509,1.2141789504459926,0.9515711736776192,0.4935836765230918,0.4203985725546563,0.055193966262194576,0.07587443029625596,0.49994199932837974,0.4998837411403656,0.9999997022200604,0.999998927116394,0.47792894835602084,0.6174794950072455,0.4760204081632653,0.6496945010183299,0.0001,0.600174978127734,0.8095238095238095,0.5572005383580081,0.6842105263157895,0.4187437686939183,0.6585365853658537,0.3355965082444229,0.3176470588235294
clicnet_counterfactual,partial_finetune,1,2,1.0145371315430622,0.886895573066354,0.9436743368907851,0.8197039226164886,0.502746846116319,0.4280437958823202,0.1117935192220065,0.18778517465970182,0.49984521403604626,0.4998049736022949,0.9999969657586545,0.9999939799308777,0.6091593322565005,0.6121885399324148,0.6234693877551021,0.6496945010183299,0.0001,0.7717690192483959,0.8163265306122449,0.6761658031088082,0.6994535519125683,0.6266771902131019,0.6726190476190477,0.3620253164556962,0.2603550295857988
clicnet_counterfactual,partial_finetune,1,3,0.9271776812417166,0.8233891383207985,0.8508892003370792,0.7560435572369764,0.5246956881211728,0.40386254736459426,0.17642551180051297,0.2392401564145525,0.49977439751430436,0.499744713306427,0.9999899333837081,0.999984860420227,0.6324070775332116,0.6365615375760961,0.6438775510204081,0.6680244399185336,0.0001,0.7830985915492957,0.8498168498168498,0.6729475100942126,0.6956521739130435,0.6630179827990618,0.6974063400576369,0.4105642256902761,0.30337078651685395
clicnet_counterfactual,partial_finetune,1,4,0.8694444135743744,0.7766731535587195,0.7912105124823902,0.707654351979312,0.5276008905196676,0.38921613065628313,0.20953644483673328,0.3020102392024761,0.4997202872013559,0.4996984004974365,0.9999788398645362,0.9999722242355347,0.6431125268517136,0.6653774787891239,0.6535714285714286,0.6945010183299389,0.0001,0.7941463414634147,0.8561151079136691,0.6852589641434262,0.7368421052631579,0.6727549467275494,0.7202380952380952,0.42028985507246375,0.34831460674157305
clicnet_counterfactual,partial_finetune,1,5,0.8596947487519712,0.7511485598966207,0.7786944579104988,0.6820941178958916,0.538393237031236,0.3692495625640613,0.24329134736742292,0.3426701019834841,0.4996748060596233,0.49964314699172974,0.99996548063901,0.9999577403068542,0.653015562485323,0.673272037075436,0.6612244897959184,0.7006109979633401,0.0001,0.8052190121155638,0.8633093525179856,0.7102272727272727,0.7634408602150538,0.6723735408560312,0.7218934911242604,0.42424242424242425,0.34444444444444444
clicnet_counterfactual,partial_finetune,1,6,0.8062661458034904,0.7262039498981779,0.723229992389679,0.6520814832504801,0.5257567622223679,0.36761240609551643,0.3092967017572753,0.4473192825943778,0.49961409276845503,0.49958038330078125,0.9999507417484206,0.9999426603317261,0.6684971506645256,0.6735953391939498,0.6801020408163265,0.7026476578411406,0.0001,0.8299319727891157,0.8621908127208481,0.7368421052631579,0.7724867724867724,0.6923076923076923,0.7207207207207207,0.41490683229813663,0.3389830508474576
clicnet_counterfactual,partial_finetune,1,7,0.8047050938314321,0.6978933215141296,0.7170086062684351,0.6240545374070069,0.5641937866502879,0.34262565002907563,0.325644269159862,0.4916332918854692,0.4995542709924737,0.49952754378318787,0.9999353564515405,0.9999274015426636,0.6849438163115404,0.6964151119188505,0.6913265306122449,0.7230142566191446,0.0001,0.8282442748091603,0.9029850746268657,0.7503410641200545,0.7741935483870968,0.6897613548883756,0.7478260869565218,0.4714285714285714,0.36065573770491804
clicnet_counterfactual,partial_finetune,1,8,0.7593695244010614,0.6790159115237763,0.672718747294679,0.605674287573626,0.550344433103289,0.3219056296372851,0.33244345845008383,0.5231467232927528,0.4994974962302617,0.4994630217552185,0.9999191347433596,0.9999098777770996,0.717304503960166,0.692735297033269,0.7234693877551021,0.7189409368635438,0.0001,0.8587786259541985,0.8924302788844621,0.7503607503607503,0.783068783068783,0.7340015420200463,0.7431693989071039,0.5260770975056689,0.3522727272727273
clicnet_counterfactual,partial_finetune,1,9,0.7467953419198795,0.6952813548128862,0.6572001070392375,0.6103915632863637,0.5709793014185769,0.36404229642903,0.350078602226413,0.6698522301895312,0.4994354081397154,0.4994019865989685,0.9999016117076485,0.9998924136161804,0.7128806217939221,0.6932500496218612,0.7168367346938775,0.714867617107943,0.0001,0.8473581213307241,0.8591549295774648,0.773371104815864,0.7894736842105263,0.7197595792637115,0.72,0.5110336817653891,0.40437158469945356
clicnet_counterfactual,partial_finetune,1,10,0.7402616216211902,0.6439253977991171,0.6471229536192757,0.5627467945491224,0.58004976705629,0.30847201273300495,0.40282298800896627,0.7067852464567134,0.499371034271863,0.4993385672569275,0.9998836719259924,0.9998739957809448,0.7196508505611892,0.7336038179883714,0.7209183673469388,0.745417515274949,0.0001,0.8587786259541985,0.8924302788844621,0.7796143250688705,0.8111111111111111,0.7046548956661316,0.7541899441340782,0.5355555555555556,0.47668393782383417
