split,macro_f1,micro_f1,weighted_f1,accuracy,loss
val,0.9886195324457067,0.9877551020408163,0.9877420480556974,0.9877551020408163,0.03848835763578512
test,0.8715787566520645,0.8777120315581854,0.8751904034655377,0.8777120315581854,0.6026487807785501
