epoch,train_loss,val_loss,train_macro_f1,val_macro_f1,learning_rate
1,0.5665226622186126,0.41276366347166876,0.485171850342313,0.5704814818141868,0.0001
2,0.4048147948027556,0.36897325668562075,0.6114949349046297,0.6278583705645311,0.0001
3,0.3651614834102267,0.35244354665216,0.658102372260598,0.6462257687008922,0.0001
4,0.3401270885175631,0.349431121040988,0.6863842197943185,0.6435397009597544,0.0001
5,0.32244248962684696,0.32756968187148433,0.7097888102770451,0.6957748758282403,0.0001
6,0.30951216833003514,0.3220571955149205,0.7251278951295153,0.7084502420263994,0.0001
7,0.29814098452908844,0.32854942453782343,0.7364596805679974,0.7184004971121614,0.0001
8,0.28885787785860895,0.3195901436499733,0.7484033901612038,0.7026244134236769,0.0001
9,0.2797101687197889,0.32016907829991664,0.7604474884421539,0.712189773384229,0.0001
10,0.2728029196891968,0.32352797999928257,0.7676396490282291,0.727314682937312,0.0001
11,0.26661505338848,0.3120589889823684,0.7739363121354785,0.7202297772004349,0.0001
12,0.2610361336951029,0.3142604433154035,0.7795349735729846,0.7164891950234663,0.0001
13,0.2557364811675311,0.335655782906046,0.7852218517654396,0.6911210155873009,0.0001
14,0.2496076872594402,0.3162328137095595,0.7886021997765242,0.7234134408750335,0.0001
15,0.2458469143931012,0.3229400183211993,0.7952567051745381,0.7307422108444614,0.0001
16,0.24113661536014905,0.3208965764346184,0.7985108356040637,0.7147776756302667,0.0001
17,0.2366414947107074,0.3152771570157476,0.8036144549551227,0.7357180402594883,0.0001
18,0.23299982710679973,0.32327251764768816,0.8070179857411016,0.7140903214334133,0.0001
19,0.22905859278474608,0.3412940813501857,0.8122497798415391,0.7327567042710738,0.0001
20,0.22518259025152948,0.3403110805524225,0.8151881667686832,0.7145310618353851,0.0001
21,0.22226137425713863,0.3405797782989937,0.8166999123218908,0.7077900826687559,0.0001
22,0.21856856349221832,0.3758233275872366,0.822174475721526,0.6850685085232208,0.0001
23,0.21563079186833511,0.3438241794055644,0.8230814311695183,0.7069824227578996,5e-05
24,0.20594278002602648,0.32843656466882737,0.8353779577760179,0.7188588295508486,5e-05
25,0.20409287794446465,0.3228959067999429,0.8362915604677658,0.737554793949823,5e-05
26,0.20212816607570225,0.3269920880509814,0.8385924589651699,0.7288858928029889,5e-05
27,0.19958953058066822,0.3276690792907012,0.8419284127303919,0.7273909439387543,5e-05
28,0.1974526447271421,0.3234867447304059,0.8426673271994147,0.7217147431039386,5e-05
29,0.19586996505020005,0.3256820965545839,0.8444732148343685,0.732590655643807,5e-05
30,0.1946784803374769,0.3388811024429406,0.8449154866309354,0.7156358535202119,5e-05
31,0.19277069234500296,0.33299791375959004,0.8436385391457405,0.737025817014461,2.5e-05
32,0.18774570841007704,0.32353430058647525,0.8524283918633963,0.7271920247772488,2.5e-05
33,0.187241044625277,0.33582636655006354,0.8510380845329903,0.7221319997338953,2.5e-05
34,0.1857524495559373,0.3306019459790243,0.8550371162537479,0.7295445741785689,2.5e-05
35,0.18489653833920217,0.3235341342105506,0.8563833128173021,0.7356430687097988,2.5e-05
36,0.1837471013248406,0.3241722696321835,0.8561551022324045,0.7279431713868804,2.5e-05
37,0.1829065568919836,0.3270391791932165,0.8563226927945843,0.7310127876238542,1.25e-05
38,0.18036135684496668,0.3293019011616707,0.8598990273339752,0.7239859125504517,1.25e-05
39,0.17963427937767365,0.3334096905259476,0.8601415058158591,0.7211519407670213,1.25e-05
40,0.17889710152484897,0.3363896542540331,0.8607854847793208,0.7218088166958236,1.25e-05
41,0.1795148013886488,0.32321123681924,0.8595961254877891,0.7356004457351949,1.25e-05
42,0.17833476636075005,0.33340267515796473,0.8601398293498137,0.7269605719375289,1.25e-05
43,0.17748327103770684,0.32561362830656565,0.8608445965598174,0.7305409982192734,6.25e-06
44,0.1769011810709071,0.3253141248531343,0.8628469965228632,0.732525196277386,6.25e-06
45,0.17603896235581376,0.33266903714491075,0.8647381296622093,0.7293241424172459,6.25e-06
46,0.17613292358612953,0.3238289040776235,0.8643968067277805,0.7280056667245762,6.25e-06
47,0.1752097265593566,0.33194641888467635,0.8644588075750403,0.7313323032140215,6.25e-06
48,0.1755263562512722,0.33647435405259074,0.8644301484413071,0.7266127354183073,6.25e-06
49,0.17443839755765306,0.33030837607085795,0.8640756955921028,0.730174122602355,3.125e-06
50,0.17482620454828568,0.3355161589000117,0.8630128244752119,0.7310668164954764,3.125e-06
