split,label,internal_label,f1_score,sensitivity,specificity,auc,support
val,NORM,Normal,0.7593582887700535,0.922077922077922,0.8340425531914893,0.9353965183752417,77
val,AMI,Anterior,0.6086956521739131,0.44680851063829785,0.9962264150943396,0.8608590927338418,47
val,IMI,Inferior,0.7333333333333333,0.7623762376237624,0.8483412322274881,0.8853174416967763,101
val,Lateral-involved MI,Lateral,0.620253164556962,0.5632183908045977,0.9022222222222223,0.7944827586206897,87
test,NORM,Normal,0.8135593220338984,0.851063829787234,0.907103825136612,0.933437972328799,141
test,AMI,Anterior,0.5652173913043478,0.4020618556701031,0.9951219512195122,0.7680915262760875,97
test,IMI,Inferior,0.8179419525065963,0.842391304347826,0.8761609907120743,0.9338908332211603,184
test,Lateral-involved MI,Lateral,0.43564356435643564,0.5176470588235295,0.8270142180094787,0.8009757457485365,85
