variant,strategy,fold,epoch,train_loss,val_loss,train_loss_cls,val_loss_cls,train_loss_sens,val_loss_sens,train_loss_cons,val_loss_cons,train_loss_sparse,val_loss_sparse,train_loss_div,val_loss_div,train_main_macro_f1,val_main_macro_f1,train_accuracy,val_accuracy,learning_rate,train_f1_Normal,val_f1_Normal,train_f1_Anterior,val_f1_Anterior,train_f1_Inferior,val_f1_Inferior,train_f1_Lateral,val_f1_Lateral
clicnet_counterfactual,full_finetune,5,1,1.00138736145038,0.779283962201099,0.9166867583458184,0.722882510691273,0.5232699182737488,0.20696280805432066,0.3486130046014698,0.4152565340606534,0.49639557889382,0.49638116359710693,0.9979010278749442,0.9978560209274292,0.6109521561430922,0.6586669560062667,0.6180520142784294,0.6857142857142857,0.0001,0.7622641509433963,0.8106060606060606,0.6095791001451378,0.7052631578947368,0.6335204490777867,0.7551622418879056,0.43844492440604754,0.36363636363636365
clicnet_counterfactual,full_finetune,5,2,0.7835928046356835,0.6818616173705276,0.705252190805831,0.6232136332258886,0.4915645772677669,0.22619925494096718,0.28484758438351565,0.42173858467413455,0.49636094829125527,0.4963345527648926,0.9978161561799135,0.997776448726654,0.6791339507399976,0.7243908828507744,0.6848546659867415,0.7510204081632653,0.0001,0.8038277511961722,0.8654545454545455,0.705718270571827,0.7741935483870968,0.7030878859857482,0.8023598820058997,0.5039018952062431,0.45555555555555555
clicnet_counterfactual,full_finetune,5,3,0.6997597089900708,0.5867447120802743,0.6156976819190366,0.5216307450313957,0.5084740869674313,0.23405396725450242,0.36548330202083207,0.5353766743017703,0.49630442363519195,0.4962683618068695,0.9977417773643602,0.997706413269043,0.7165452653590237,0.7725668597858548,0.7225905150433453,0.7918367346938775,0.0001,0.8491834774255523,0.8823529411764706,0.736551724137931,0.7938144329896907,0.7404458598726115,0.845679012345679,0.54,0.5684210526315789
clicnet_counterfactual,full_finetune,5,4,0.6363485385604443,0.5124777694137729,0.5480562864913434,0.4382738962465403,0.5178749961004399,0.22921733564260055,0.4313129680549411,0.7268734722721334,0.4962324230176098,0.49619656801223755,0.9976784444961665,0.9976484179496765,0.7698952901449618,0.8291318937243486,0.7740948495665477,0.8387755102040816,0.0001,0.8712487899322362,0.9118773946360154,0.7804195804195804,0.8229166666666666,0.7882632831086439,0.8769716088328076,0.6396495071193866,0.7047619047619048
clicnet_counterfactual,full_finetune,5,5,0.5866912426175298,0.4853360880394371,0.49102286293092035,0.4038263014384678,0.5555158423745225,0.228569360411897,0.5035785960184561,0.8743123682177797,0.49616423144381855,0.49612993001937866,0.9976223369510364,0.9975937604904175,0.7914308777434633,0.828030093616394,0.7934727180010199,0.8408163265306122,0.0001,0.8786692759295499,0.9172932330827067,0.7949080622347949,0.8210526315789474,0.8068459657701712,0.8875,0.6853002070393375,0.6862745098039216
clicnet_counterfactual,full_finetune,5,6,0.5286553358466329,0.4277319919089882,0.43243754937416556,0.3299117389990359,0.5322561937895799,0.19898812855992998,0.5611108236018643,1.2597092832837786,0.4960954665590585,0.4960576295852661,0.9975674182769293,0.997539222240448,0.8257393927261018,0.855702319600146,0.8286588475267721,0.8653061224489796,0.0001,0.8973080757726819,0.9277566539923955,0.8144927536231884,0.8342245989304813,0.8442687747035573,0.910828025477707,0.7468879668049793,0.75
clicnet_counterfactual,full_finetune,5,7,0.48167156808416434,0.39820902347564696,0.37570952949689274,0.288746829665437,0.5679350646401716,0.21912416292696582,0.684661963440702,1.4522985375657373,0.4960278837368356,0.4959968328475952,0.9975152399879156,0.9974900484085083,0.8519791303573028,0.8771169209848455,0.8541560428352881,0.8836734693877552,0.0001,0.9055501460564752,0.9307692307692308,0.8412017167381974,0.8666666666666667,0.87,0.9182389937106918,0.7911646586345381,0.7927927927927928
clicnet_counterfactual,full_finetune,5,8,0.4651718150590647,0.3592487672153784,0.35739110471763397,0.2511593872187089,0.5812367851760909,0.2001908449494109,0.6944515520002938,1.4627258923588966,0.4959750941126764,0.4959496855735779,0.9974704133436912,0.997450053691864,0.8588548602058537,0.8917554374657639,0.8612952575216726,0.8979591836734694,0.0001,0.913946587537092,0.9453125,0.8406676783004552,0.8715083798882681,0.8720836685438456,0.9308176100628931,0.8087215064420218,0.8193832599118943
clicnet_counterfactual,full_finetune,5,9,0.43363972689836744,0.32352461255326564,0.3243154809676768,0.20818045260954876,0.6064177274035288,0.19461755971519315,0.6749802710814236,1.6189905035252474,0.4959166231111627,0.49588149785995483,0.9974292856220808,0.9974059462547302,0.881823213805098,0.9224956994198694,0.8832228454869965,0.926530612244898,0.0001,0.9165848871442591,0.9457364341085271,0.873900293255132,0.9017341040462428,0.8943894389438944,0.9545454545454546,0.8424182358771061,0.8879668049792531
clicnet_counterfactual,full_finetune,5,10,0.3973826633491788,0.3030946418947103,0.28770551956289586,0.18414369602592623,0.5734585321478428,0.1889656659291715,0.747978641967394,1.7024515224962817,0.4958514171191346,0.4958186745643616,0.9973840759093514,0.9973620176315308,0.890935020093816,0.9331666530728543,0.8924018357980622,0.936734693877551,0.0001,0.9314796425024826,0.9498069498069498,0.8770370370370371,0.9122807017543859,0.898360655737705,0.9636963696369637,0.8568627450980392,0.9068825910931174
