split,accuracy,balanced_accuracy,macro_f1,micro_f1,weighted_f1,f1_Normal,sensitivity_Normal,specificity_Normal,auc_Normal,f1_Anterior,sensitivity_Anterior,specificity_Anterior,auc_Anterior,f1_Inferior,sensitivity_Inferior,specificity_Inferior,auc_Inferior,f1_Lateral,sensitivity_Lateral,specificity_Lateral,auc_Lateral,macro_auc,loss
val,0.7731692494682467,0.763771596597797,0.650199906564898,0.7731692494682467,0.8030371823534276,0.8650320300419704,0.7791484281734978,0.9280205655526992,0.9441618717629765,0.4476623913942904,0.7817919075144508,0.9050673508659397,0.9155489800042268,0.5339080459770115,0.7899659863945578,0.885301968635302,0.9158279594787531,0.7541971588463194,0.7041800643086816,0.9829697986577182,0.9648188485940569,0.9350894149600033,0.5662169011122403
test,0.768371456797629,0.7706889062441091,0.6539750543186625,0.768371456797629,0.7971083751294512,0.8585802124091672,0.7707747892412685,0.9230046948356807,0.9401704783543134,0.4724571900144419,0.8273121387283237,0.9070345712681479,0.9311895253179374,0.5438147799165433,0.8047808764940239,0.8782342069892473,0.921608341499593,0.7410480349344978,0.6798878205128205,0.983754512635379,0.9659390210299033,0.9397268415504368,0.5608066401136294
