split,accuracy,balanced_accuracy,macro_f1,micro_f1,weighted_f1,f1_Normal,sensitivity_Normal,specificity_Normal,auc_Normal,f1_Anterior,sensitivity_Anterior,specificity_Anterior,auc_Anterior,f1_Inferior,sensitivity_Inferior,specificity_Inferior,auc_Inferior,f1_Lateral,sensitivity_Lateral,specificity_Lateral,auc_Lateral,macro_auc,loss
val,0.9979591836734694,0.9981203007518797,0.9982369316424373,0.9979591836734694,0.9979586786771621,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9967213114754099,1.0,0.9970414201183432,1.0,0.9962264150943396,0.9924812030075187,1.0,0.9999789389439987,0.9999947347359996,0.22371093661201244
test,0.9013806706114399,0.8913873974396878,0.8887668445627743,0.9013806706114399,0.8985359692089308,0.9403508771929825,0.950354609929078,0.9726775956284153,0.9954075107545634,0.8048780487804879,0.6804123711340206,0.9975609756097561,0.963188332914257,0.9197860962566845,0.9347826086956522,0.9442724458204335,0.9803304617041324,0.8900523560209425,1.0,0.9502369668246445,0.9711179258433231,0.9775110578040691,0.6799482699094205
