epoch,train_loss,val_loss,train_macro_f1,val_macro_f1,train_accuracy,val_accuracy,learning_rate,epoch_time,train_f1_Normal,val_f1_Normal,train_f1_Anterior,val_f1_Anterior,train_f1_Inferior,val_f1_Inferior,train_f1_Lateral,val_f1_Lateral
11,0.7981388939751519,0.7847462129498716,0.6802366356417006,0.545395605594059,0.6797222222222222,0.6888483743542996,0.0001,2.3456711769104004,0.7238307349665924,0.8242207754796336,0.6783178590933916,0.3268625393494229,0.6303879310344828,0.3820853743876837,0.6884100174723354,0.6484137331594959
12,0.7736601946089002,0.6567491809128628,0.6948128596352999,0.5825993652478115,0.6958333333333333,0.7443786083257369,0.0001,2.3418631553649902,0.7453083109919572,0.8664613353866462,0.6884338682899834,0.42550143266475643,0.6377314814814815,0.41035120147874304,0.7077777777777777,0.6280834914611005
13,0.7619214667214288,0.6807157284436128,0.7015533827301028,0.5996446682320564,0.7019444444444445,0.7310088119112732,0.0001,2.344670057296753,0.7308970099667774,0.8459453354416083,0.7076923076923077,0.46403712296983757,0.6502575844304522,0.39235320892125625,0.717366628830874,0.6962430055955235
14,0.7322899214426677,0.6498814676714247,0.7049539563469411,0.6065077416516695,0.705,0.7534943786083257,0.0001,2.3436293601989746,0.7434497816593887,0.8675496688741722,0.6947835738068813,0.42337298810356894,0.6529705719044975,0.4431212785960514,0.7286118980169972,0.6919870310328856
15,0.725579285091824,0.780495544582542,0.7168709545442715,0.5870660604861866,0.7172222222222222,0.6906715284108174,0.0001,2.3552424907684326,0.743828853538124,0.804731638418079,0.7236343969713358,0.46284501061571126,0.6545454545454545,0.37177508269018744,0.745475113122172,0.7089125102207686
16,0.6971399471494887,0.7420787628354073,0.7316209662307371,0.5859878910328505,0.7319444444444444,0.704117289577636,0.0001,2.3490445613861084,0.7568455640744798,0.8211560693641619,0.7331887201735358,0.44759418127564343,0.6849002849002849,0.3888213851761847,0.7515492957746479,0.6863799283154122
17,0.688700581656562,0.8183622050343295,0.7310591703447009,0.5651834103621298,0.7311111111111112,0.6722120935885749,0.0001,2.350276470184326,0.7381738173817382,0.7882226469182991,0.740343347639485,0.423963133640553,0.6888387824126269,0.3450159308147474,0.7568807339449541,0.7035319300749198
18,0.6735763833257887,0.6823070838399949,0.737410200749667,0.6145440265483546,0.7375,0.7274384685505926,0.0001,2.3417274951934814,0.7695749440715883,0.8364216888077998,0.7395944503735326,0.4941747572815534,0.6959954878736605,0.39213872832369945,0.7444759206798867,0.7354409317803661
19,0.6720441521538628,0.6474258177949099,0.744114351041097,0.6207833983528569,0.7441666666666666,0.740200546946217,0.0001,2.3546652793884277,0.7652947719688543,0.8492487760958866,0.7475935828877005,0.5065217391304347,0.7041619797525309,0.4010117268337549,0.7594070695553021,0.7263513513513513
20,0.647984709209866,0.5437308683543175,0.7411797434460283,0.6538399540699769,0.7411111111111112,0.8010483135824977,0.0001,2.3432531356811523,0.7576261785912368,0.8976932934643315,0.743603701687534,0.5120240480961924,0.6956521739130435,0.4773487382183034,0.7678369195922989,0.7282937365010799
21,0.6391232956780327,0.6528461902781266,0.7576691526636579,0.62154406995801,0.7577777777777778,0.7512154360376785,0.0001,2.353344678878784,0.7678571428571429,0.8583537809502565,0.7704654895666132,0.4607916355489171,0.7082630691399663,0.4480225988700565,0.7840909090909091,0.71900826446281
22,0.6323125023312038,0.759494189848765,0.7571490299485458,0.5800771353396301,0.7569444444444444,0.6933302947432392,0.0001,2.3499221801757812,0.7651979921918572,0.808081991215227,0.7629748528624933,0.4188235294117647,0.7198228128460686,0.374187334457019,0.7806004618937644,0.7192156862745098
23,0.6301265525817871,0.5649148204956183,0.7612521953995522,0.6502264067919962,0.7611111111111111,0.7863871163780006,0.0001,2.3532769680023193,0.7741215839375348,0.8830704179541389,0.7597153804050356,0.5113947128532361,0.7278761061946902,0.4590854392298436,0.7832957110609481,0.747355057130766
24,0.628198066022661,0.718423236941393,0.7579669121441429,0.5874169328610618,0.7577777777777778,0.7095867517471893,0.0001,2.346726417541504,0.7695749440715883,0.8223145263643706,0.7546967257112185,0.43383356070941337,0.720580033463469,0.37080578006367865,0.7870159453302962,0.7227138643067846
25,0.5964185851150089,0.6300133200301765,0.771653448181208,0.6335432559128275,0.7713888888888889,0.7536463081130356,0.0001,2.340489625930786,0.7805429864253394,0.8570314241141074,0.7765843179377014,0.5297245045915902,0.7333699835074217,0.4111533586818758,0.7961165048543689,0.7362637362637363
26,0.5977805513805813,0.7570424475810406,0.7755592635023703,0.591262197389588,0.7755555555555556,0.695001519295047,5e-05,2.353684425354004,0.7832322118036403,0.8067069238435833,0.7931034482758621,0.4669527896995708,0.7372505543237251,0.3688135593220339,0.7886508396062536,0.7225755166931638
27,0.5716043535868327,0.6240161359581822,0.782769524312263,0.6261721424860651,0.7827777777777778,0.7579003342449103,5e-05,2.343716859817505,0.7833894500561167,0.8632957762113559,0.7933081489476524,0.4770716009654063,0.7498607242339833,0.4371274481975589,0.8045197740112995,0.7271937445699392
28,0.5510899399386512,0.661232937273375,0.7941180084014237,0.6059423271442952,0.7938888888888889,0.7378456396232148,5e-05,2.3506155014038086,0.7911464245175936,0.8467787430892474,0.7965738758029979,0.47353063776573573,0.7697368421052632,0.40201285993849595,0.8190148911798396,0.7014470677837015
29,0.5341571039623685,0.706633277429849,0.794520945577894,0.6010650930202814,0.7944444444444444,0.7218930416286843,5e-05,2.339972972869873,0.8059866962305987,0.8313280623352813,0.7976190476190477,0.44955887993862675,0.7616926503340757,0.39731903485254694,0.8127853881278538,0.7260543949546708
30,0.5479502583874597,0.6067302505211496,0.7885391443623051,0.6282285056566103,0.7883333333333333,0.7629140079003343,5e-05,2.352656841278076,0.7795849691531127,0.8672086720867209,0.7904710341093666,0.48026048026048024,0.7609055770292656,0.4396248534583822,0.8231949971574758,0.7258200168208578
31,0.5339251334799661,0.6815140205869845,0.8035807056086421,0.6130911586549064,0.8036111111111112,0.7254633849893649,5e-05,2.3448798656463623,0.8096304591265397,0.8334191702432046,0.8131749460043196,0.503780718336484,0.7752370329057445,0.3891917515999052,0.8162803843979649,0.7259729944400317
32,0.5219422565566169,0.61487155584027,0.8020402042879651,0.6342245782030901,0.8019444444444445,0.7612427833485262,2.5e-05,2.348816156387329,0.7995495495495496,0.8640319272767585,0.8058409951325041,0.5031928480204342,0.7769784172661871,0.4359044743343398,0.8257918552036199,0.7337690631808279
33,0.5174535120858087,0.6052052180515674,0.8105064496978014,0.6324588505491053,0.8102777777777778,0.7645852324521422,2.5e-05,2.3510868549346924,0.8058525604952167,0.8667293129180256,0.8161960575386255,0.5032938076416338,0.7807840971838763,0.4226327944572748,0.839193083573487,0.7371794871794872
34,0.5198536952336629,0.6308409440521048,0.8105572616693817,0.6307026057839451,0.8105555555555556,0.7509875417806138,2.5e-05,2.357273817062378,0.8118701007838746,0.8543243091754946,0.8205405405405405,0.5149976926626673,0.7700892857142857,0.4185089974293059,0.8397291196388262,0.7349794238683127
35,0.511194830470615,0.6655720407496973,0.8077160143404817,0.6157140823634074,0.8075,0.7396687936797326,2.5e-05,2.3425979614257812,0.8015651201788708,0.8457104103085792,0.8206229860365198,0.4601084430673896,0.7738029719317556,0.4199387357282094,0.8348729792147807,0.7370987403494514
36,0.5047605384720696,0.5636929272156433,0.8142110494744016,0.6485061609868772,0.8141666666666667,0.7840322090549985,2.5e-05,2.347581148147583,0.8157303370786517,0.8823273518216422,0.8235924932975871,0.538497874350496,0.7833333333333333,0.44841735052754983,0.8341880341880342,0.7247820672478207
37,0.48875106228722465,0.5975344867120939,0.8190815962289927,0.6385991077142121,0.8188888888888889,0.7658006684898208,2.5e-05,2.3519411087036133,0.8163493840985442,0.8676056338028169,0.8290322580645161,0.5466804979253111,0.7881122729774354,0.41491344873501995,0.842832469775475,0.7251968503937007
38,0.49851228555043536,0.6144854954512639,0.8136096755865592,0.6364388912964558,0.8136111111111111,0.7601033120632027,1.25e-05,2.3485984802246094,0.8089385474860336,0.8622474536650526,0.8209036472509527,0.5244956772334294,0.792200557103064,0.4260324098274961,0.8323959505061868,0.7329800244598451
39,0.49298913452360366,0.6029443128316897,0.8180338747674409,0.6375792764991366,0.8177777777777778,0.7654968094804011,1.25e-05,2.345914125442505,0.8108108108108109,0.8662906436629064,0.8244853737811484,0.5169569202566453,0.7928026172300982,0.4292845257903494,0.8440366972477065,0.737785016286645
40,0.4774259026845296,0.6054006691617975,0.8228325019619187,0.6349662522118149,0.8227777777777778,0.7629899726526892,1.25e-05,2.343921661376953,0.8125,0.864376731301939,0.8336025848142165,0.50625,0.7984623833058759,0.4312308974715199,0.8467650397275823,0.7380073800738007
41,0.48504443486531573,0.6020653576917541,0.8271674722802331,0.6345171998530486,0.8272222222222222,0.765572774232756,1.25e-05,2.3531382083892822,0.8271186440677966,0.8671490913108325,0.8447537473233405,0.503957783641161,0.7913429522752498,0.43240159726183686,0.8454545454545455,0.7345603271983641
42,0.48124636438157825,0.6096124873085973,0.8231994431474283,0.6329761842301327,0.8230555555555555,0.7622303251291401,1.25e-05,2.339738368988037,0.8126768534238823,0.8641729010806317,0.8359957401490948,0.5051592642440557,0.7947310647639956,0.4271356783919598,0.8493941142527409,0.7354368932038835
43,0.4957542239295112,0.6379723379185264,0.8111849390550703,0.6239181307978385,0.8111111111111111,0.7503038590094196,1.25e-05,2.3609848022460938,0.8141592920353983,0.8541515032752925,0.8196544276457883,0.4997756841633019,0.7763524818739542,0.4149715215622457,0.8345735546651403,0.7267738141905136
44,0.48183310720655653,0.5864969430198715,0.8171213727565656,0.6441757155663774,0.8169444444444445,0.7711941659070192,6.25e-06,2.343994617462158,0.8029445073612684,0.8702836684109061,0.8273615635179153,0.5332040717401842,0.7932535364526659,0.4377049180327869,0.8449258836944128,0.7355102040816327
45,0.49594419293933445,0.6173901212175579,0.8170780160908659,0.6307888892926099,0.8169444444444445,0.7585840170161046,6.25e-06,2.347203016281128,0.8108108108108109,0.8608144192256342,0.8291376539903589,0.5075722808627811,0.7836644591611479,0.425403777716945,0.8446991404011461,0.7293650793650793
46,0.4771391991774241,0.5988969410201113,0.825395605401279,0.6376455392776879,0.8252777777777778,0.7669401397751443,6.25e-06,2.341153383255005,0.8196538246789503,0.8677558229385142,0.839803171131766,0.5202043660009289,0.7940528634361234,0.4309146510981373,0.8480725623582767,0.7317073170731707
47,0.4753303102652232,0.641452595224789,0.8281447578025023,0.6206410905866981,0.8280555555555555,0.7503038590094196,6.25e-06,2.3528950214385986,0.8235294117647058,0.8550813803904022,0.8376623376623377,0.4735764031134781,0.7991145545102379,0.42634118648878794,0.8522727272727273,0.7275653923541248
48,0.47618316650390624,0.6110248154001517,0.8230963453052521,0.6345944642023171,0.8230555555555555,0.7624582193862048,6.25e-06,2.339107036590576,0.8146478873239437,0.8641934231686352,0.8421621621621621,0.5168747110494684,0.7947310647639956,0.4297430289775834,0.840844266970907,0.7275666936135813
49,0.4677422591050466,0.604507275625262,0.830477716125313,0.6323416047413198,0.8302777777777778,0.7650410209662717,6.25e-06,2.3534207344055176,0.8195615514333895,0.8666629828148312,0.8403451995685005,0.5038167938931297,0.8069983597594313,0.4298850574712644,0.8550057537399309,0.7290015847860539
50,0.4730580936537849,0.6310649323122945,0.8289222540079861,0.6322335275156985,0.8288888888888889,0.7526587663324218,3.125e-06,2.3555524349212646,0.8224089635854341,0.8547889928823629,0.8351063829787234,0.5143385753931545,0.8056022408963586,0.42531120331950206,0.8525714285714285,0.7344953384677746
