split,label,internal_label,f1_score,sensitivity,specificity,auc,support
val,NORM,Normal,0.8976932934643315,0.8362514922403502,0.9132390745501285,0.9467252293216663,10052
val,AMI,Anterior,0.5120240480961924,0.7384393063583815,0.9364175753688262,0.9395669420890077,692
val,IMI,Inferior,0.4773487382183034,0.6675170068027211,0.8892225558892226,0.8575417821449568,1176
val,Lateral-involved MI,Lateral,0.7282937365010799,0.677652733118971,0.9808724832214765,0.9597626661667278,1244
test,NORM,Normal,0.8879656928437416,0.8312424729024488,0.8721439749608764,0.93748511857083,19928
test,AMI,Anterior,0.4844559585492228,0.6755780346820809,0.9381968396566936,0.9312935861657434,1384
test,IMI,Inferior,0.49856815578465064,0.6936254980079681,0.8852066532258065,0.8825820541757702,2510
test,Lateral-involved MI,Lateral,0.6715751896474788,0.6029647435897436,0.9798085803039207,0.9553493632797951,2496
