split,label,internal_label,f1_score
val,NORM,Normal,0.9960159362549801
val,AMI,Anterior,0.9938650306748467
val,IMI,Inferior,0.993421052631579
val,Lateral-involved MI,Lateral,0.9848484848484849
test,NORM,Normal,0.9230769230769231
test,AMI,Anterior,0.8170731707317073
test,IMI,Inferior,0.9168900804289544
test,Lateral-involved MI,Lateral,0.8900523560209425
