split,macro_f1,micro_f1,weighted_f1,balanced_accuracy,macro_auc,accuracy,loss
val,0.9872741329129274,0.9857142857142858,0.9857142857142858,0.9872741329129274,0.9992639970469757,0.9857142857142858,0.0628154735936194
test,0.8631615432735106,0.8717948717948718,0.8699572171210539,0.8680820466603725,0.9705356943707637,0.8717948717948718,0.6986353012937061
