variant,strategy,fold,epoch,train_loss,val_loss,train_loss_cls,val_loss_cls,train_loss_sens,val_loss_sens,train_loss_cons,val_loss_cons,train_loss_sparse,val_loss_sparse,train_loss_div,val_loss_div,train_main_macro_f1,val_main_macro_f1,train_accuracy,val_accuracy,learning_rate,train_f1_Normal,val_f1_Normal,train_f1_Anterior,val_f1_Anterior,train_f1_Inferior,val_f1_Inferior,train_f1_Lateral,val_f1_Lateral
clicnet_counterfactual,full_finetune,2,1,0.9819675691877926,0.8121418622075295,0.898225335488813,0.7550300425412704,0.522704352413374,0.24104820532458168,0.33057304909039614,0.36128613474417703,0.4964123947744404,0.49641668796539307,0.9979015703653572,0.9978558421134949,0.6147044765288202,0.6447156917035367,0.6251912289648138,0.6755102040816326,0.0001,0.769811320754717,0.7986348122866894,0.5959302325581395,0.7389162561576355,0.6539984164687253,0.694006309148265,0.43907793633369924,0.3473053892215569
clicnet_counterfactual,full_finetune,2,2,0.7944855552009026,0.701366875609573,0.7162886145831006,0.6367625389780317,0.49213034200279276,0.2607568038969624,0.28083307955229786,0.4717400331886447,0.4964073204465328,0.49638983607292175,0.997817650004226,0.9977766871452332,0.6843645186486564,0.730117733763417,0.6884242733299337,0.7408163265306122,0.0001,0.8185328185328186,0.821917808219178,0.7231638418079096,0.7918781725888325,0.696875,0.7482993197278912,0.49888641425389757,0.5583756345177665
clicnet_counterfactual,full_finetune,2,3,0.7154863029946362,0.6069595772392896,0.6299992393073471,0.5424714362134739,0.535721598201598,0.2550644023686039,0.33947592776141444,0.48082546689072436,0.4963678892232641,0.4963383376598358,0.9977423682436537,0.997705340385437,0.7294600930691482,0.7675671797152341,0.7358490566037735,0.7755102040816326,0.0001,0.8530534351145038,0.85,0.7554347826086957,0.8315789473684211,0.7527910685805422,0.7795527156549521,0.5565610859728507,0.6091370558375635
clicnet_counterfactual,full_finetune,2,4,0.6577366611472445,0.5472253654684339,0.5669785398478899,0.47631132663512715,0.5433030724829402,0.2278977996840769,0.42975929238126326,0.6637000633745778,0.4963082003842684,0.4962770640850067,0.9976770089695126,0.9976493716239929,0.7639454762770982,0.7626689635121651,0.7664456909739928,0.7775510204081633,0.0001,0.8683693516699411,0.8830188679245283,0.7698986975397974,0.8163265306122449,0.777513855898654,0.7951807228915663,0.64,0.5561497326203209
clicnet_counterfactual,full_finetune,2,5,0.6105376373803597,0.5117062142917088,0.5160029953775936,0.44048650544516893,0.5472625308137715,0.21453334549251868,0.4973933223800231,0.6965645284068828,0.4962483449957311,0.49621790647506714,0.9976238234197528,0.997596263885498,0.781612600136139,0.8078697461592771,0.7853136155022947,0.8122448979591836,0.0001,0.8651252408477842,0.8571428571428571,0.7883008356545961,0.8359788359788359,0.8042071197411004,0.8247422680412371,0.6688172043010753,0.7136150234741784
clicnet_counterfactual,full_finetune,2,6,0.5379378973738628,0.4712798611241944,0.44222821531582707,0.3825893015277629,0.5570758299399614,0.2479271812098367,0.5012899648164499,0.9792175434073623,0.49618718678522084,0.49615320563316345,0.9975723690186636,0.9975430369377136,0.8249562256390975,0.8053495323634161,0.8255991840897501,0.8122448979591836,0.0001,0.9,0.8905109489051095,0.8364688856729378,0.837696335078534,0.8265139116202946,0.8167202572347267,0.7368421052631579,0.6764705882352942
clicnet_counterfactual,full_finetune,2,7,0.4892411739895503,0.366995600413303,0.3901129911621878,0.2777696520698314,0.5530692620401416,0.21356696948713186,0.5776966376793379,1.0586686022427618,0.4961246200996294,0.4960916042327881,0.9975177979116717,0.9974913597106934,0.8483084632726231,0.8788361190212725,0.8490566037735849,0.8775510204081632,0.0001,0.9049951028403526,0.9172932330827067,0.8467153284671532,0.9090909090909091,0.8531583264971287,0.8664495114006515,0.7883650952858575,0.8225108225108225
clicnet_counterfactual,full_finetune,2,8,0.4410574093635808,0.328873010557525,0.33889923490534507,0.2307726371653226,0.5532391486819577,0.21330516764095853,0.6379796180537864,1.236705047743661,0.4960597584528439,0.4960203170776367,0.997468030191331,0.9974406957626343,0.8726803037095054,0.9140343820013129,0.8755736868944416,0.9102040816326531,0.0001,0.9080118694362018,0.9348659003831418,0.8528974739970282,0.9523809523809523,0.895986895986896,0.8938906752411575,0.8338249754178958,0.875
clicnet_counterfactual,full_finetune,2,9,0.4133360387110576,0.2931464936660261,0.3031344358590353,0.17065940590537323,0.5980370556560479,0.17798889796344602,0.7092776372382861,1.7950949031479504,0.4959843735923456,0.49595147371292114,0.9974166815649302,0.9973933100700378,0.8872380531117062,0.9414604811360001,0.8862825089240184,0.9387755102040817,0.0001,0.9119683481701286,0.9288389513108615,0.8963414634146342,0.963855421686747,0.8903544929925804,0.9278350515463918,0.8502879078694817,0.9453125
clicnet_counterfactual,full_finetune,2,10,0.40429966974659637,0.26471380652213583,0.29279330449557806,0.1675059828831225,0.5864797307483278,0.19076236985167677,0.7585088078128264,1.263983601453353,0.49592175512882836,0.4958878457546234,0.9973734927566485,0.9973523020744324,0.8903637584733087,0.9436122159480366,0.8918918918918919,0.9387755102040817,0.0001,0.9232283464566929,0.953125,0.8801213960546282,0.9815950920245399,0.904019688269073,0.919093851132686,0.8540856031128404,0.9206349206349206
clicnet_counterfactual,full_finetune,2,11,0.35955290661242345,0.27354956901803307,0.24869839369126087,0.14940756407319283,0.5895360217509009,0.218943209915745,0.7393821850533026,1.746330893769556,0.49585208041457607,0.4958121180534363,0.997328318697284,0.9973009824752808,0.9040175346838126,0.9503668768185602,0.9056603773584906,0.9448979591836735,0.0001,0.9312063808574277,0.9323308270676691,0.8912386706948641,0.9937888198757764,0.9174161896974653,0.9215017064846417,0.8762088974854932,0.9538461538461539
clicnet_counterfactual,full_finetune,2,12,0.33392651653423533,0.24568815206994815,0.22514580550362784,0.12662571096906858,0.5778634424175553,0.18412364757790858,0.7212765446309835,1.7144025695567229,0.49577928188198506,0.4957468509674072,0.9972743792293146,0.997247576713562,0.9182839013294037,0.9549282705511809,0.918918918918919,0.9510204081632653,0.0001,0.9350393700787402,0.9323308270676691,0.9129770992366413,0.9878048780487805,0.9243557772236076,0.9337979094076655,0.9007633587786259,0.9657794676806084
clicnet_counterfactual,full_finetune,2,13,0.3227673045443613,0.21101562532843376,0.2106311182505254,0.09091093801722235,0.6015292329182739,0.13421962273364163,0.7410787406592634,1.8350808639915621,0.49571186931749683,0.49567365646362305,0.9972206508547964,0.9971942901611328,0.9215576815366211,0.9713392667938123,0.9235084140744518,0.9673469387755103,0.0001,0.9441117764471058,0.9669421487603306,0.9060092449922958,1.0,0.9388429752066115,0.9487179487179487,0.8972667295004713,0.9696969696969697
