variant,strategy,n_folds,test_accuracy_mean,test_accuracy_std,test_macro_f1_mean,test_macro_f1_std,test_weighted_f1_mean,test_weighted_f1_std,test_f1_NORM_mean,test_f1_NORM_std,test_f1_AMI_mean,test_f1_AMI_std,test_f1_IMI_mean,test_f1_IMI_std,test_f1_Lateral_involved_MI_mean,test_f1_Lateral_involved_MI_std,test_loss_mean,test_loss_std
clicnet_counterfactual,full_finetune,5,0.9124260355029585,0.008665042460153313,0.9015840753685695,0.010319486863052998,0.9102875107553101,0.009056826943778047,0.9486776256519416,0.008451981622343027,0.8332638288393724,0.020948059357800416,0.927798680253004,0.008440281850523994,0.8965961667299602,0.016017339056859484,0.639387462019215,0.03838359228703644
clicnet_counterfactual,no_pretrain,5,0.8733727810650886,0.031354123282342106,0.8619309794731327,0.04167111555716302,0.8704401162354941,0.034859994393342135,0.9172909847050755,0.028363237774133014,0.8444417891386824,0.0256662241338914,0.8763132252260801,0.04170325719104184,0.8096779188226929,0.15492679157819475,0.7031388426438356,0.1667823594798917
clicnet_counterfactual,partial_finetune,5,0.6560157790927021,0.009314176688850177,0.5714111685016461,0.0072701711258138305,0.6261248949375086,0.008671282823943825,0.859194573292067,0.020920876850305067,0.7605509383027101,0.015001239119608283,0.6658991624118071,0.01237069172913622,0.0,0.0,1.1622405454957272,0.0909405260829848
clicnet_counterfactual,frozen_backbone,5,0.6205128205128206,0.021678314262775666,0.5371487209056939,0.022995309553448525,0.5940533549134908,0.019276225769044242,0.6495787318761207,0.03865689283098627,0.7612014043077892,0.09630662829816727,0.7378147474388655,0.023870755175325754,0.0,0.0,1.1213074326162507,0.04271859791891284
