split,label,internal_label,f1_score,sensitivity,specificity,auc,support
val,NORM,Normal,0.9452054794520548,0.8961038961038961,1.0,0.9366675877314176,77
val,AMI,Anterior,0.7563025210084033,0.9574468085106383,0.8981132075471698,0.9527900441589723,47
val,IMI,Inferior,0.9023255813953488,0.9603960396039604,0.919431279620853,0.9765379381540049,101
val,Lateral-involved MI,Lateral,0.7222222222222222,0.5977011494252874,0.9777777777777777,0.8753512132822479,87
test,NORM,Normal,0.9372693726937269,0.900709219858156,0.9918032786885246,0.9918226562802774,141
test,AMI,Anterior,0.7640449438202247,0.7010309278350515,0.9682926829268292,0.908197133517727,97
test,IMI,Inferior,0.8700564971751412,0.8369565217391305,0.9504643962848297,0.9375757167855701,184
test,Lateral-involved MI,Lateral,0.8056872037914692,1.0,0.9028436018957346,0.9913855589629217,85
