split,macro_f1,micro_f1,weighted_f1,balanced_accuracy,macro_auc,accuracy,loss
val,0.9947157637112025,0.9938775510204082,0.9938761888112683,0.994613027577345,0.9998837465013228,0.9938775510204082,0.01799559598522527
test,0.880875602324143,0.8895463510848126,0.8878215188923976,0.882771993445041,0.9728608363280518,0.8895463510848126,0.6040993628828718
