split,label,internal_label,f1_score
val,NORM,Normal,0.7659574468085106
val,AMI,Anterior,0.6736842105263158
val,IMI,Inferior,0.692063492063492
val,Lateral-involved MI,Lateral,0.45595854922279794
test,NORM,Normal,0.6146341463414634
test,AMI,Anterior,0.8143712574850299
test,IMI,Inferior,0.7507692307692307
test,Lateral-involved MI,Lateral,0.0
