split,macro_f1,micro_f1,weighted_f1,accuracy,loss
val,0.9915922566750652,0.9918533604887984,0.9918688773683905,0.9918533604887984,0.044759741858645605
test,0.8691296962538916,0.8777120315581854,0.8755633408543276,0.8777120315581854,0.6144001294346251
