split,label,internal_label,f1_score
val,NORM,Normal,0.9959839357429718
val,AMI,Anterior,0.9878048780487805
val,IMI,Inferior,0.9900990099009901
val,Lateral-involved MI,Lateral,0.9924812030075187
test,NORM,Normal,0.896797153024911
test,AMI,Anterior,0.8098159509202454
test,IMI,Inferior,0.8936170212765957
test,Lateral-involved MI,Lateral,0.8762886597938144
