split,macro_f1,micro_f1,weighted_f1,accuracy,loss
val,0.7002184140638463,0.7040816326530612,0.6915164172426391,0.7040816326530612,0.6893527518729774
test,0.5346050504961545,0.6291913214990138,0.6012502861612323,0.6291913214990138,0.7891946068764674
