variant,strategy,fold,epoch,train_loss,val_loss,train_loss_cls,val_loss_cls,train_loss_sens,val_loss_sens,train_loss_cons,val_loss_cons,train_loss_sparse,val_loss_sparse,train_loss_div,val_loss_div,train_main_macro_f1,val_main_macro_f1,train_accuracy,val_accuracy,learning_rate,train_f1_Normal,val_f1_Normal,train_f1_Anterior,val_f1_Anterior,train_f1_Inferior,val_f1_Inferior,train_f1_Lateral,val_f1_Lateral
clicnet_counterfactual,no_pretrain,2,1,1.3463167598331418,1.2038436558781838,1.2784816650393542,1.1406897228591295,0.5057179477979552,0.3782046758398718,0.045277277778022935,0.20669609664046035,0.499945885593462,0.4998722970485687,0.9999998809426855,0.9999996423721313,0.3405500623886547,0.3359358288770053,0.4145843957164712,0.45510204081632655,0.0001,0.5762376237623762,0.6763636363636364,0.017341040462427744,0.0,0.46508728179551123,0.5098039215686274,0.30353430353430355,0.15757575757575756
clicnet_counterfactual,no_pretrain,2,2,1.1497633943808194,0.9511524368305595,1.0795316288873653,0.8943802733810581,0.5067236652063023,0.34456262746635746,0.09122543719306034,0.14636584641982098,0.4998141579303372,0.49976181983947754,0.9999990516752081,0.9999980926513672,0.4925991404570477,0.659434673911134,0.5436002039775625,0.6591836734693878,0.0001,0.7495462794918331,0.7732342007434945,0.245,0.7570621468926554,0.5689404934687954,0.6352201257861635,0.4069097888675624,0.4722222222222222
clicnet_counterfactual,no_pretrain,2,3,0.9794912509076878,0.8135926173657787,0.9045474589448508,0.7574322836739676,0.529260789828298,0.3263086665649803,0.14040884781345794,0.17065154946580224,0.4997293628155729,0.49969667196273804,0.9999966436597172,0.9999944567680359,0.6425387788260377,0.6599901126582118,0.6460989291177971,0.6693877551020408,0.0001,0.808837656099904,0.8163265306122449,0.6591276252019386,0.7542857142857143,0.6455981941309256,0.6775956284153005,0.4565916398713826,0.3917525773195876
clicnet_counterfactual,no_pretrain,2,4,0.8778109726767221,0.7135914427893503,0.7986261742811674,0.6579809558634855,0.5431142322935661,0.2950938245471643,0.19753540207359754,0.22209881538031054,0.4996679119161657,0.4996316134929657,0.9999918648322463,0.9999884366989136,0.6722246779159317,0.7072163973943935,0.676185619581846,0.7183673469387755,0.0001,0.8313725490196079,0.847457627118644,0.706060606060606,0.7759562841530054,0.6820551005212211,0.7391304347826086,0.4694104560622914,0.46632124352331605
clicnet_counterfactual,no_pretrain,2,5,0.7968940781671621,0.6452416916282809,0.7142923660025434,0.5816864744741089,0.5489061932549192,0.33414887323671455,0.25430424997753054,0.302895108291081,0.4996041385936591,0.49957603216171265,0.9999843806955414,0.9999798536300659,0.7124586672108582,0.7403185669400489,0.7169811320754716,0.7551020408163265,0.0001,0.8642925890279115,0.8759124087591241,0.7463556851311953,0.8202247191011236,0.7154843630816171,0.7624633431085044,0.5237020316027088,0.5026737967914439
clicnet_counterfactual,no_pretrain,2,6,0.7414474940190565,0.6102463350004079,0.6546199360652458,0.5412979585783823,0.5673144270971319,0.3389224022018666,0.3020152958572549,0.4012206599420431,0.4995591271324829,0.49953922629356384,0.9999755325820724,0.9999703168869019,0.7432824530911908,0.7453210239191038,0.74604793472718,0.7612244897959184,0.0001,0.8790560471976401,0.898876404494382,0.7591240875912408,0.8397790055248618,0.7568412822517592,0.764367816091954,0.5781083953241233,0.4782608695652174
clicnet_counterfactual,no_pretrain,2,7,0.6683418671431923,0.5418160530985618,0.580046509340793,0.47337836173115944,0.5585225829355939,0.2982899008965006,0.34896498559872025,0.47228236271410573,0.49951968885756826,0.4994978904724121,0.9999651590334646,0.9999596476554871,0.7707426235151746,0.7817602333633178,0.7689954105048444,0.7938775510204081,0.0001,0.9065880039331367,0.9469387755102041,0.8042488619119879,0.8444444444444444,0.7605633802816901,0.8044077134986226,0.6115702479338843,0.53125
clicnet_counterfactual,no_pretrain,2,8,0.609851089805319,0.4696917391553217,0.5197037118451441,0.3970899393363875,0.5515307295024547,0.309391776639588,0.3999989871496087,0.5333712906253582,0.49948100114221294,0.4994599223136902,0.9999543646657303,0.9999482035636902,0.8096111952392908,0.8360024573202527,0.8113207547169812,0.8387755102040816,0.0001,0.9198396793587175,0.9444444444444444,0.8202080237741456,0.8786127167630058,0.8211818879508825,0.8387096774193549,0.6772151898734177,0.6822429906542056
clicnet_counterfactual,no_pretrain,2,9,0.5896782740107123,0.37927838320634805,0.4941205470796631,0.31655119341246934,0.5847962140003556,0.24585201436159562,0.44168548426538146,0.46296779574180136,0.4994405994361788,0.4994243383407593,0.9999422258652333,0.9999362826347351,0.8096409640206114,0.9040856107718318,0.8082610912799592,0.9040816326530612,0.0001,0.9212362911266201,0.967479674796748,0.8224582701062215,0.9101796407185628,0.803486529318542,0.9074074074074074,0.6913827655310621,0.831275720164609
clicnet_counterfactual,no_pretrain,2,10,0.5406922927655352,0.3751277617045811,0.4441098567632192,0.3079818130755911,0.5753263886457557,0.22737682169797468,0.481127313619849,0.5883004164209171,0.499412109479802,0.49940067529678345,0.9999307191292891,0.99992436170578,0.8395788111560464,0.8882891253332297,0.8347781744008159,0.8857142857142857,0.0001,0.927710843373494,0.9629629629629629,0.8751926040061633,0.9221556886227545,0.8214849921011058,0.8783382789317508,0.7339268051434223,0.7896995708154506
