split,accuracy,balanced_accuracy,macro_f1,micro_f1,weighted_f1,f1_Normal,sensitivity_Normal,specificity_Normal,auc_Normal,f1_Anterior,sensitivity_Anterior,specificity_Anterior,auc_Anterior,f1_Inferior,sensitivity_Inferior,specificity_Inferior,auc_Inferior,f1_Lateral,sensitivity_Lateral,specificity_Lateral,auc_Lateral,macro_auc,loss
val,0.9959183673469387,0.9964786992191361,0.9964786992191361,0.9959183673469387,0.9959183673469387,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9933774834437086,0.9933774834437086,0.9970501474926253,0.9985153060227783,0.9925373134328358,0.9925373134328358,0.9971910112359551,0.9990357202750293,0.9993877565744518,0.15012571349435924
test,0.8796844181459567,0.8755674032346947,0.8818876408169507,0.8796844181459567,0.8787880525539383,0.8689138576779026,0.8226950354609929,0.9726775956284153,0.9870170135255589,0.8604651162790697,0.7628865979381443,0.9975609756097561,0.9626351521247171,0.8759493670886076,0.9402173913043478,0.8823529411764706,0.9743740745726208,0.9222222222222223,0.9764705882352941,0.9715639810426541,0.9986618344020072,0.9806720186562261,0.488133513245592
