split,label,internal_label,f1_score
val,NORM,Normal,1.0
val,AMI,Anterior,1.0
val,IMI,Inferior,0.9933774834437086
val,Lateral-involved MI,Lateral,0.9925373134328358
test,NORM,Normal,0.8689138576779026
test,AMI,Anterior,0.8604651162790697
test,IMI,Inferior,0.8759493670886076
test,Lateral-involved MI,Lateral,0.9222222222222223
