split,macro_f1,micro_f1,weighted_f1,balanced_accuracy,macro_auc,accuracy,loss
val,0.9982400671862071,0.9979591836734694,0.9979595869520232,0.9983443708609272,0.9999549748773593,0.9979591836734694,0.014206479231313783
test,0.8928456506920988,0.893491124260355,0.8928135433334723,0.8923623363247088,0.9652943078883538,0.893491124260355,0.6299019196976336
